duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,stint_number,lap_start,lap_end,tyre_age_at_start,compound_HARD,compound_MEDIUM,compound_SOFT,air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,laps_since_stint_start,stint_avg_pace,fuel_corrected_pace
-0.8418381564278351,-0.8560780134155007,-0.9946729176487032,0.9242412390399122,1.0814687206674538,2,10.0,11.0,7.0,0.9251224980509736,3.0,7.0,7.0,6.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.06448655974218387,-0.8587225060327257
-0.8418381564278351,-0.8560780134155007,-0.9946729176487032,0.9242412390399122,1.0814687206674538,2,10.0,11.0,7.0,0.9251224980509736,3.0,8.0,11.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.06448655974218387,-0.7187225060327257
-0.6835592893600543,-0.7913490025189164,-0.7383018564412919,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8994624582975992,3.0,7.0,10.0,6.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3680833538662603,-0.5857279756937459
-0.6835592893600543,-0.7913490025189164,-0.7383018564412919,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8994624582975992,3.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3680833538662603,-0.5157279756937458
-0.6835592893600543,-0.7913490025189164,-0.7383018564412919,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8994624582975992,3.0,11.0,14.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3680833538662603,-0.4457279756937459
-0.6430321928927455,-0.7786595969405902,-0.7333127139449768,0.6951513376605102,0.8997453696840724,2,10.0,11.0,6.0,0.8994624582975992,3.0,7.0,10.0,6.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3298202971260455,-0.5604651091177384
-0.6430321928927455,-0.7786595969405902,-0.7333127139449768,0.6951513376605102,0.8997453696840724,2,10.0,11.0,6.0,0.8994624582975992,3.0,9.0,11.0,8.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3298202971260455,-0.5254651091177384
-0.6430321928927455,-0.7786595969405902,-0.7333127139449768,0.6951513376605102,0.8997453696840724,2,10.0,11.0,6.0,0.8994624582975992,3.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.3298202971260455,-0.4904651091177384
-0.7984776473250729,-0.8140396750680973,-0.7288363171372986,0.762963116942255,0.9736006083282286,2,10.0,11.0,7.0,0.941040255634106,3.0,8.0,11.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.5802237420837689,-0.5848840322707809
-0.7984776473250729,-0.8140396750680973,-0.7288363171372986,0.762963116942255,0.9736006083282286,2,10.0,11.0,7.0,0.941040255634106,3.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.5802237420837689,-0.549884032270781
-0.7984776473250729,-0.8140396750680973,-0.7288363171372986,0.762963116942255,0.9736006083282286,2,10.0,11.0,7.0,0.941040255634106,3.0,12.0,22.0,8.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.5802237420837689,-0.1998840322707809
-0.7455039074411315,-0.7805773399292234,-0.7182178721679349,0.7435721313249531,0.9037954948127294,2,10.0,11.0,7.0,0.9065527458207944,3.0,7.0,10.0,6.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.011876237044539825,-0.5795954074482499
-0.6322605172527503,-0.7797349702946855,-0.728151532052238,0.7199701131044103,0.9419869363359068,2,10.0,11.0,6.0,0.777996378129188,2.0,4.0,7.0,6.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.48913561156394686,-0.6596647166021847
-0.6322605172527503,-0.7797349702946855,-0.728151532052238,0.7199701131044103,0.9419869363359068,2,10.0,11.0,6.0,0.777996378129188,2.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.48913561156394686,-0.5546647166021847
-0.6485780060935351,-0.7222024958505768,-0.7231623895559235,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,7.0,7.0,6.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.05161832744029369,-0.6399625569005926
-0.6485780060935351,-0.7222024958505768,-0.7231623895559235,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,8.0,11.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.05161832744029369,-0.49996255690059255
-0.6485780060935351,-0.7222024958505768,-0.7231623895559235,0.7199701131044103,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,14.0,16.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.05161832744029369,-0.32496255690059256
-0.6610560857953118,-0.7427421269138008,-0.6909910224245159,0.7447888885483104,0.9842285029877412,2,10.0,11.0,6.0,0.879218111602864,3.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.27761545878600447,-0.5407629494161462
-0.6610560857953118,-0.7427421269138008,-0.6909910224245159,0.7447888885483104,0.9842285029877412,2,10.0,11.0,6.0,0.879218111602864,3.0,10.0,11.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.27761545878600447,-0.5057629494161462
-0.6610560857953118,-0.7427421269138008,-0.6909910224245159,0.7447888885483104,0.9842285029877412,2,10.0,11.0,6.0,0.879218111602864,3.0,12.0,15.0,3.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.27761545878600447,-0.3657629494161462
-0.6490046071089806,-0.7782294475989515,-0.6921952981994887,0.7447888885483104,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,13.0,19.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.44931366744653756,-0.23650086613915522
