air_temperature,date,humidity,meeting_key,pressure,rainfall,session_key,track_temperature,wind_direction,wind_speed
17.8,2025-02-28 10:28:13.683000+00:00,40.0,1253,1018.0,0,9685,33.1,12,2.5
18.0,2025-02-28 10:29:13.684000+00:00,39.0,1253,1018.0,0,9685,33.2,19,3.3
18.1,2025-02-28 10:30:13.686000+00:00,39.0,1253,1017.9,0,9685,33.4,41,3.5
18.1,2025-02-28 10:31:13.685000+00:00,40.0,1253,1018.0,0,9685,33.2,22,4.1
18.0,2025-02-28 10:32:13.695000+00:00,40.0,1253,1018.0,0,9685,33.0,39,2.1
18.1,2025-02-28 10:33:13.685000+00:00,40.0,1253,1018.0,0,9685,32.7,47,2.2
18.0,2025-02-28 10:34:13.688000+00:00,40.0,1253,1018.0,0,9685,32.7,31,1.6
18.1,2025-02-28 10:35:13.688000+00:00,40.0,1253,1017.9,0,9685,32.6,15,2.1
18.3,2025-02-28 10:36:13.690000+00:00,40.0,1253,1017.9,0,9685,32.6,23,2.3
18.3,2025-02-28 10:37:13.698000+00:00,39.0,1253,1017.9,0,9685,32.6,18,2.4
18.4,2025-02-28 10:38:13.690000+00:00,39.0,1253,1018.0,0,9685,32.5,24,2.6
18.3,2025-02-28 10:39:13.690000+00:00,39.0,1253,1017.8,0,9685,32.6,35,2.2
18.2,2025-02-28 10:40:13.692000+00:00,39.0,1253,1017.9,0,9685,32.6,15,2.8
18.1,2025-02-28 10:41:13.692000+00:00,39.0,1253,1017.9,0,9685,32.2,2,3.2
18.1,2025-02-28 10:42:13.697000+00:00,39.0,1253,1017.9,0,9685,32.0,31,3.2
18.0,2025-02-28 10:43:13.693000+00:00,39.0,1253,1017.8,0,9685,32.1,44,3.1
17.8,2025-02-28 10:44:13.703000+00:00,39.0,1253,1017.8,0,9685,32.0,42,2.9
17.9,2025-02-28 10:45:13.695000+00:00,39.0,1253,1017.8,0,9685,32.6,11,3.3
18.0,2025-02-28 10:46:13.695000+00:00,38.0,1253,1017.8,0,9685,32.6,36,3.5
18.0,2025-02-28 10:47:13.695000+00:00,38.0,1253,1017.8,0,9685,32.5,16,3.3
18.0,2025-02-28 10:48:13.697000+00:00,38.0,1253,1017.7,0,9685,32.5,24,3.2
18.0,2025-02-28 10:49:13.696000+00:00,38.0,1253,1017.8,0,9685,32.6,13,2.8
18.0,2025-02-28 10:50:13.698000+00:00,38.0,1253,1017.7,0,9685,32.8,36,3.4
18.1,2025-02-28 10:51:13.699000+00:00,40.0,1253,1017.8,0,9685,32.8,24,2.9
18.0,2025-02-28 10:52:13.697000+00:00,41.0,1253,1017.8,0,9685,32.8,16,2.4
18.0,2025-02-28 10:53:13.700000+00:00,39.0,1253,1017.8,0,9685,33.1,343,2.0
17.9,2025-02-28 10:54:13.700000+00:00,40.0,1253,1017.7,0,9685,33.2,21,2.2
18.1,2025-02-28 10:55:13.699000+00:00,39.0,1253,1017.8,0,9685,33.0,4,2.6
18.1,2025-02-28 10:56:13.693000+00:00,38.0,1253,1017.7,0,9685,32.8,8,2.6
18.1,2025-02-28 10:57:13.703000+00:00,37.0,1253,1017.5,0,9685,32.6,9,3.9
18.0,2025-02-28 10:58:13.703000+00:00,37.0,1253,1017.6,0,9685,32.4,8,5.3
18.0,2025-02-28 10:59:13.703000+00:00,37.0,1253,1017.6,0,9685,32.2,4,4.4
18.0,2025-02-28 11:00:13.704000+00:00,38.0,1253,1017.5,0,9685,32.0,9,5.2
18.0,2025-02-28 11:01:13.705000+00:00,38.0,1253,1017.5,0,9685,32.0,358,4.3
17.9,2025-02-28 11:02:13.715000+00:00,38.0,1253,1017.4,0,9685,32.4,3,4.2
18.0,2025-02-28 11:03:13.711000+00:00,37.0,1253,1017.5,0,9685,32.4,353,4.1
18.0,2025-02-28 11:04:13.721000+00:00,37.0,1253,1017.5,0,9685,32.3,12,4.3
18.0,2025-02-28 11:05:13.726000+00:00,39.0,1253,1017.4,0,9685,32.2,14,3.3
18.0,2025-02-28 11:06:13.739000+00:00,40.0,1253,1017.4,0,9685,32.0,32,2.7
17.9,2025-02-28 11:07:13.755000+00:00,40.0,1253,1017.5,0,9685,32.3,20,3.2
17.8,2025-02-28 11:08:13.756000+00:00,38.0,1253,1017.6,0,9685,32.3,22,3.8
17.9,2025-02-28 11:09:13.750000+00:00,37.0,1253,1017.5,0,9685,32.0,11,3.2
17.8,2025-02-28 11:10:13.756000+00:00,38.0,1253,1017.5,0,9685,31.8,33,3.3
17.9,2025-02-28 11:11:13.774000+00:00,38.0,1253,1017.5,0,9685,31.9,12,2.9
17.9,2025-02-28 11:12:13.774000+00:00,39.0,1253,1017.6,0,9685,32.2,17,3.4
17.9,2025-02-28 11:13:13.774000+00:00,39.0,1253,1017.5,0,9685,32.4,2,3.6
17.9,2025-02-28 11:14:13.775000+00:00,38.0,1253,1017.5,0,9685,32.6,352,2.9
18.0,2025-02-28 11:15:13.789000+00:00,38.0,1253,1017.4,0,9685,32.7,3,4.1
18.1,2025-02-28 11:16:13.813000+00:00,38.0,1253,1017.5,0,9685,32.7,9,3.8
18.0,2025-02-28 11:17:13.814000+00:00,38.0,1253,1017.4,0,9685,32.4,10,4.1
17.9,2025-02-28 11:18:13.811000+00:00,38.0,1253,1017.5,0,9685,32.3,9,4.3
18.0,2025-02-28 11:19:13.811000+00:00,38.0,1253,1017.4,0,9685,32.3,32,2.9
18.0,2025-02-28 11:20:13.810000+00:00,38.0,1253,1017.5,0,9685,32.3,14,4.0
18.0,2025-02-28 11:21:13.830000+00:00,38.0,1253,1017.4,0,9685,32.2,355,3.4
18.0,2025-02-28 11:22:13.828000+00:00,38.0,1253,1017.4,0,9685,32.1,14,4.7
18.0,2025-02-28 11:23:13.845000+00:00,38.0,1253,1017.5,0,9685,32.0,22,3.6
17.9,2025-02-28 11:24:13.848000+00:00,38.0,1253,1017.5,0,9685,32.0,30,3.7
17.9,2025-02-28 11:25:13.841000+00:00,38.0,1253,1017.5,0,9685,31.8,23,2.5
17.8,2025-02-28 11:26:13.848000+00:00,37.0,1253,1017.5,0,9685,31.8,8,4.4
17.9,2025-02-28 11:27:13.848000+00:00,38.0,1253,1017.4,0,9685,31.5,12,2.6
18.0,2025-02-28 11:28:13.848000+00:00,38.0,1253,1017.5,0,9685,31.5,358,3.4
18.0,2025-02-28 11:29:13.846000+00:00,37.0,1253,1017.6,0,9685,31.4,1,3.1
18.0,2025-02-28 11:30:13.851000+00:00,37.0,1253,1017.6,0,9685,31.3,24,3.3
17.9,2025-02-28 11:31:13.852000+00:00,38.0,1253,1017.5,0,9685,31.2,25,4.1
17.8,2025-02-28 11:32:13.853000+00:00,38.0,1253,1017.6,0,9685,31.2,16,3.5
17.8,2025-02-28 11:33:13.851000+00:00,38.0,1253,1017.4,0,9685,31.3,11,3.4
17.8,2025-02-28 11:34:13.847000+00:00,37.0,1253,1017.5,0,9685,31.3,13,4.0
17.8,2025-02-28 11:35:13.852000+00:00,37.0,1253,1017.4,0,9685,31.3,20,3.9
17.9,2025-02-28 11:36:13.864000+00:00,37.0,1253,1017.4,0,9685,31.1,10,3.7
18.0,2025-02-28 11:37:13.864000+00:00,37.0,1253,1017.4,0,9685,31.1,26,4.1
17.9,2025-02-28 11:38:13.856000+00:00,38.0,1253,1017.3,0,9685,31.0,11,3.6
17.8,2025-02-28 11:39:13.852000+00:00,38.0,1253,1017.3,0,9685,31.1,24,3.2
17.7,2025-02-28 11:40:13.857000+00:00,39.0,1253,1017.4,0,9685,31.1,31,3.0
17.7,2025-02-28 11:41:13.858000+00:00,39.0,1253,1017.3,0,9685,31.0,17,3.6
17.7,2025-02-28 11:42:13.859000+00:00,39.0,1253,1017.2,0,9685,30.8,24,4.3
17.6,2025-02-28 11:43:13.857000+00:00,39.0,1253,1017.2,0,9685,31.0,20,3.6
17.5,2025-02-28 11:44:13.854000+00:00,39.0,1253,1017.3,0,9685,31.1,10,3.4
17.7,2025-02-28 11:45:13.862000+00:00,38.0,1253,1017.1,0,9685,31.1,11,4.4
17.8,2025-02-28 11:46:13.860000+00:00,38.0,1253,1017.2,0,9685,30.6,8,3.7
17.8,2025-02-28 11:47:13.861000+00:00,39.0,1253,1017.2,0,9685,30.5,25,3.7
17.7,2025-02-28 11:48:13.863000+00:00,39.0,1253,1017.1,0,9685,30.3,3,3.8
17.6,2025-02-28 11:49:13.863000+00:00,39.0,1253,1017.1,0,9685,30.6,2,4.0
17.6,2025-02-28 11:50:13.864000+00:00,39.0,1253,1017.1,0,9685,30.7,3,3.3
17.5,2025-02-28 11:51:13.864000+00:00,39.0,1253,1016.9,0,9685,30.7,30,3.5
17.6,2025-02-28 11:52:13.867000+00:00,39.0,1253,1017.2,0,9685,30.6,4,2.7
17.6,2025-02-28 11:53:13.856000+00:00,37.0,1253,1016.9,0,9685,30.6,7,5.6
17.7,2025-02-28 11:54:13.866000+00:00,37.0,1253,1017.0,0,9685,30.4,4,4.9
17.7,2025-02-28 11:55:13.867000+00:00,37.0,1253,1017.0,0,9685,30.4,8,4.6
17.6,2025-02-28 11:56:13.864000+00:00,36.0,1253,1017.2,0,9685,30.2,16,3.8
17.6,2025-02-28 11:57:13.877000+00:00,37.0,1253,1017.1,0,9685,30.1,19,4.6
17.7,2025-02-28 11:58:13.871000+00:00,38.0,1253,1017.2,0,9685,30.0,8,3.8
17.6,2025-02-28 11:59:13.870000+00:00,38.0,1253,1017.1,0,9685,30.0,19,4.8
17.7,2025-02-28 12:00:13.880000+00:00,39.0,1253,1016.9,0,9685,29.9,0,5.3
17.7,2025-02-28 12:01:13.871000+00:00,39.0,1253,1017.1,0,9685,29.8,9,4.6
17.7,2025-02-28 12:02:13.874000+00:00,39.0,1253,1017.1,0,9685,29.9,17,4.8
17.7,2025-02-28 12:03:13.873000+00:00,38.0,1253,1017.1,0,9685,30.0,11,3.2
17.7,2025-02-28 12:04:13.873000+00:00,38.0,1253,1017.0,0,9685,30.0,358,3.9
17.8,2025-02-28 12:05:13.889000+00:00,38.0,1253,1017.0,0,9685,30.1,5,4.8
17.7,2025-02-28 12:06:13.874000+00:00,37.0,1253,1017.2,0,9685,29.6,18,4.4
17.7,2025-02-28 12:07:13.876000+00:00,38.0,1253,1017.0,0,9685,29.4,359,5.0
17.7,2025-02-28 12:08:13.877000+00:00,38.0,1253,1017.0,0,9685,29.4,10,4.5
17.6,2025-02-28 12:09:13.877000+00:00,38.0,1253,1017.1,0,9685,29.3,16,4.0
17.6,2025-02-28 12:10:13.880000+00:00,38.0,1253,1017.1,0,9685,29.2,8,3.6
17.5,2025-02-28 12:11:13.878000+00:00,38.0,1253,1017.1,0,9685,29.2,5,3.6
17.6,2025-02-28 12:12:13.882000+00:00,38.0,1253,1017.2,0,9685,29.0,16,4.1
17.5,2025-02-28 12:13:13.885000+00:00,38.0,1253,1017.2,0,9685,28.8,9,4.1
17.5,2025-02-28 12:14:13.883000+00:00,38.0,1253,1017.2,0,9685,28.7,2,3.9
17.5,2025-02-28 12:15:13.882000+00:00,39.0,1253,1017.2,0,9685,28.6,356,3.7
17.5,2025-02-28 12:16:13.883000+00:00,39.0,1253,1017.1,0,9685,28.4,15,3.4
17.4,2025-02-28 12:17:13.890000+00:00,40.0,1253,1017.1,0,9685,28.4,3,4.0
17.4,2025-02-28 12:18:13.884000+00:00,40.0,1253,1017.1,0,9685,28.5,11,3.1
17.4,2025-02-28 12:19:13.883000+00:00,40.0,1253,1017.1,0,9685,28.6,1,3.4
17.4,2025-02-28 12:20:13.886000+00:00,39.0,1253,1017.1,0,9685,28.9,15,4.8
17.5,2025-02-28 12:21:13.884000+00:00,38.0,1253,1017.1,0,9685,28.6,21,4.2
17.6,2025-02-28 12:22:13.885000+00:00,39.0,1253,1017.1,0,9685,28.5,0,3.7
17.6,2025-02-28 12:23:13.886000+00:00,39.0,1253,1017.2,0,9685,28.4,40,2.6
17.6,2025-02-28 12:24:13.888000+00:00,39.0,1253,1017.3,0,9685,28.4,15,2.6
17.6,2025-02-28 12:25:13.890000+00:00,39.0,1253,1017.2,0,9685,28.2,11,3.3
17.5,2025-02-28 12:26:13.887000+00:00,39.0,1253,1017.1,0,9685,28.1,14,3.2
17.4,2025-02-28 12:27:13.889000+00:00,40.0,1253,1017.2,0,9685,28.4,31,2.8
17.5,2025-02-28 12:28:13.892000+00:00,39.0,1253,1017.2,0,9685,28.5,30,3.1
17.4,2025-02-28 12:29:13.890000+00:00,39.0,1253,1017.2,0,9685,28.5,11,3.3
17.5,2025-02-28 12:30:13.892000+00:00,39.0,1253,1017.2,0,9685,28.5,19,2.7
17.4,2025-02-28 12:31:13.891000+00:00,39.0,1253,1017.3,0,9685,28.4,0,4.0
17.5,2025-02-28 12:32:13.892000+00:00,39.0,1253,1017.2,0,9685,28.5,7,4.2
17.4,2025-02-28 12:33:13.908000+00:00,40.0,1253,1017.4,0,9685,28.4,14,3.4
17.4,2025-02-28 12:34:13.910000+00:00,39.0,1253,1017.4,0,9685,28.4,10,3.6
17.4,2025-02-28 12:35:13.928000+00:00,39.0,1253,1017.2,0,9685,28.3,14,3.0
17.4,2025-02-28 12:36:13.946000+00:00,38.0,1253,1017.1,0,9685,28.2,12,2.3
17.5,2025-02-28 12:37:13.959000+00:00,38.0,1253,1017.2,0,9685,28.1,18,3.3
17.4,2025-02-28 12:38:13.960000+00:00,38.0,1253,1017.2,0,9685,27.9,350,3.8
17.4,2025-02-28 12:39:13.976000+00:00,38.0,1253,1017.2,0,9685,27.8,6,4.5
17.4,2025-02-28 12:40:13.992000+00:00,37.0,1253,1017.3,0,9685,27.8,9,4.0
17.3,2025-02-28 12:41:14.007000+00:00,37.0,1253,1017.2,0,9685,27.6,354,3.9
17.3,2025-02-28 12:42:14.028000+00:00,38.0,1253,1017.2,0,9685,27.3,358,3.3
17.2,2025-02-28 12:43:14.026000+00:00,39.0,1253,1017.2,0,9685,27.4,1,2.6
17.3,2025-02-28 12:44:14.026000+00:00,39.0,1253,1017.2,0,9685,27.4,332,3.2
17.3,2025-02-28 12:45:14.026000+00:00,39.0,1253,1017.2,0,9685,27.4,357,2.6
17.3,2025-02-28 12:46:14.028000+00:00,38.0,1253,1017.2,0,9685,27.4,4,3.3
17.3,2025-02-28 12:47:14.028000+00:00,39.0,1253,1017.2,0,9685,27.3,13,4.0
17.3,2025-02-28 12:48:14.029000+00:00,39.0,1253,1017.2,0,9685,27.2,18,2.8
17.3,2025-02-28 12:49:14.045000+00:00,38.0,1253,1017.1,0,9685,27.1,15,3.7
17.3,2025-02-28 12:50:14.063000+00:00,39.0,1253,1017.1,0,9685,27.0,13,3.0
17.2,2025-02-28 12:51:14.077000+00:00,39.0,1253,1017.2,0,9685,27.2,21,2.7
17.3,2025-02-28 12:52:14.077000+00:00,39.0,1253,1017.3,0,9685,26.9,30,3.6
17.3,2025-02-28 12:53:14.085000+00:00,39.0,1253,1017.1,0,9685,26.9,21,3.1
17.2,2025-02-28 12:54:14.079000+00:00,40.0,1253,1017.2,0,9685,27.0,22,2.7
17.2,2025-02-28 12:55:14.080000+00:00,40.0,1253,1017.1,0,9685,26.9,34,2.8
17.2,2025-02-28 12:56:14.080000+00:00,40.0,1253,1017.2,0,9685,26.8,38,2.4
17.2,2025-02-28 12:57:14.087000+00:00,40.0,1253,1017.2,0,9685,26.7,26,2.3
17.2,2025-02-28 12:58:14.087000+00:00,40.0,1253,1017.2,0,9685,26.5,12,2.9
17.2,2025-02-28 12:59:14.084000+00:00,40.0,1253,1017.2,0,9685,26.5,20,2.8
17.1,2025-02-28 13:00:14.084000+00:00,40.0,1253,1017.2,0,9685,26.5,28,2.9
17.1,2025-02-28 13:01:14.100000+00:00,40.0,1253,1017.2,0,9685,26.5,14,2.4
17.2,2025-02-28 13:02:14.117000+00:00,40.0,1253,1017.1,0,9685,26.6,5,3.0
17.1,2025-02-28 13:03:14.124000+00:00,40.0,1253,1017.3,0,9685,26.5,24,2.9
17.1,2025-02-28 13:04:14.133000+00:00,40.0,1253,1017.1,0,9685,26.6,15,2.6
17.1,2025-02-28 13:05:14.134000+00:00,40.0,1253,1017.2,0,9685,26.6,4,2.0
17.1,2025-02-28 13:06:14.134000+00:00,40.0,1253,1017.2,0,9685,26.6,356,1.9
17.1,2025-02-28 13:07:14.143000+00:00,40.0,1253,1017.2,0,9685,26.6,10,2.5
17.2,2025-02-28 13:08:14.140000+00:00,39.0,1253,1017.2,0,9685,26.6,15,3.4
17.1,2025-02-28 13:09:14.138000+00:00,40.0,1253,1017.2,0,9685,26.4,16,3.5
17.1,2025-02-28 13:10:14.138000+00:00,40.0,1253,1017.3,0,9685,26.3,23,2.9
17.2,2025-02-28 13:11:14.138000+00:00,41.0,1253,1017.2,0,9685,26.3,26,2.7
17.2,2025-02-28 13:12:14.139000+00:00,41.0,1253,1017.1,0,9685,26.3,22,3.1
17.2,2025-02-28 13:13:14.157000+00:00,41.0,1253,1017.3,0,9685,26.3,28,2.8
17.2,2025-02-28 13:14:14.157000+00:00,40.0,1253,1017.2,0,9685,26.1,16,2.8
17.2,2025-02-28 13:15:14.173000+00:00,40.0,1253,1017.3,0,9685,26.1,14,2.8
17.1,2025-02-28 13:16:14.174000+00:00,40.0,1253,1017.3,0,9685,26.0,10,3.4
17.1,2025-02-28 13:17:14.175000+00:00,40.0,1253,1017.3,0,9685,25.8,36,3.2
17.0,2025-02-28 13:18:14.173000+00:00,41.0,1253,1017.3,0,9685,25.7,20,2.0
17.0,2025-02-28 13:19:14.174000+00:00,40.0,1253,1017.2,0,9685,25.7,11,2.8
17.0,2025-02-28 13:20:14.176000+00:00,40.0,1253,1017.2,0,9685,25.6,8,2.9
17.1,2025-02-28 13:21:14.180000+00:00,41.0,1253,1017.2,0,9685,25.5,357,3.1
17.0,2025-02-28 13:22:14.179000+00:00,41.0,1253,1017.2,0,9685,25.5,13,2.9
17.0,2025-02-28 13:23:14.178000+00:00,40.0,1253,1017.1,0,9685,25.3,10,3.5
17.0,2025-02-28 13:24:14.179000+00:00,40.0,1253,1017.1,0,9685,25.1,349,3.2
17.0,2025-02-28 13:25:14.183000+00:00,40.0,1253,1017.1,0,9685,25.0,13,2.8
16.9,2025-02-28 13:26:14.186000+00:00,41.0,1253,1017.2,0,9685,25.2,13,2.4
16.9,2025-02-28 13:27:14.180000+00:00,40.0,1253,1017.1,0,9685,25.2,7,3.8
16.9,2025-02-28 13:28:14.182000+00:00,41.0,1253,1017.1,0,9685,25.0,7,3.6
16.9,2025-02-28 13:29:14.183000+00:00,40.0,1253,1017.1,0,9685,25.0,12,3.6
16.9,2025-02-28 13:30:14.182000+00:00,41.0,1253,1017.0,0,9685,24.8,17,3.2
16.9,2025-02-28 13:31:14.183000+00:00,41.0,1253,1017.1,0,9685,24.8,352,3.7
16.9,2025-02-28 13:32:14.183000+00:00,41.0,1253,1017.1,0,9685,24.8,9,2.4
16.9,2025-02-28 13:33:14.184000+00:00,41.0,1253,1017.0,0,9685,24.8,0,2.7
16.9,2025-02-28 13:34:14.186000+00:00,41.0,1253,1017.1,0,9685,24.9,356,2.7
16.9,2025-02-28 13:35:14.191000+00:00,41.0,1253,1017.1,0,9685,24.7,20,2.5
16.9,2025-02-28 13:36:14.188000+00:00,41.0,1253,1017.1,0,9685,24.6,355,1.9
16.9,2025-02-28 13:37:14.187000+00:00,40.0,1253,1017.2,0,9685,24.6,10,1.9
16.9,2025-02-28 13:38:14.190000+00:00,41.0,1253,1017.1,0,9685,24.4,28,3.3
16.9,2025-02-28 13:39:14.189000+00:00,41.0,1253,1017.2,0,9685,24.4,19,2.9
16.8,2025-02-28 13:40:14.191000+00:00,41.0,1253,1017.1,0,9685,24.4,13,2.9
16.8,2025-02-28 13:41:14.190000+00:00,41.0,1253,1017.2,0,9685,24.4,349,2.3
16.8,2025-02-28 13:42:14.191000+00:00,41.0,1253,1017.1,0,9685,24.4,354,2.8
16.8,2025-02-28 13:43:14.191000+00:00,41.0,1253,1017.1,0,9685,24.4,9,3.8
16.8,2025-02-28 13:44:14.194000+00:00,41.0,1253,1017.1,0,9685,24.2,355,3.7
16.8,2025-02-28 13:45:14.192000+00:00,41.0,1253,1017.2,0,9685,24.2,5,3.0
16.8,2025-02-28 13:46:14.194000+00:00,41.0,1253,1017.2,0,9685,24.2,0,3.3
16.9,2025-02-28 13:47:14.196000+00:00,42.0,1253,1017.3,0,9685,24.2,13,2.8
16.9,2025-02-28 13:48:14.196000+00:00,42.0,1253,1017.3,0,9685,24.1,11,2.5
16.8,2025-02-28 13:49:14.194000+00:00,42.0,1253,1017.2,0,9685,24.1,357,2.1
16.8,2025-02-28 13:50:14.198000+00:00,42.0,1253,1017.2,0,9685,24.0,29,1.8
16.8,2025-02-28 13:51:14.197000+00:00,42.0,1253,1017.3,0,9685,23.9,17,1.6
16.7,2025-02-28 13:52:14.203000+00:00,41.0,1253,1017.3,0,9685,23.8,15,2.2
16.8,2025-02-28 13:53:14.199000+00:00,42.0,1253,1017.4,0,9685,23.8,342,1.6
16.8,2025-02-28 13:54:14.199000+00:00,41.0,1253,1017.4,0,9685,23.8,29,2.0
16.8,2025-02-28 13:55:14.199000+00:00,42.0,1253,1017.3,0,9685,23.4,14,2.4
16.7,2025-02-28 13:56:14.201000+00:00,42.0,1253,1017.3,0,9685,23.4,32,2.6
16.6,2025-02-28 13:57:14.205000+00:00,42.0,1253,1017.4,0,9685,23.4,7,2.8
16.6,2025-02-28 13:58:14.207000+00:00,42.0,1253,1017.3,0,9685,23.4,24,2.2
16.6,2025-02-28 13:59:14.224000+00:00,42.0,1253,1017.3,0,9685,23.3,1,2.4
16.6,2025-02-28 14:00:14.241000+00:00,42.0,1253,1017.4,0,9685,23.3,10,2.5
16.6,2025-02-28 14:01:14.255000+00:00,42.0,1253,1017.4,0,9685,23.2,26,3.1
16.6,2025-02-28 14:02:14.251000+00:00,42.0,1253,1017.4,0,9685,23.1,21,3.5
16.6,2025-02-28 14:03:14.253000+00:00,43.0,1253,1017.4,0,9685,23.1,22,2.7
16.5,2025-02-28 14:04:14.268000+00:00,42.0,1253,1017.4,0,9685,23.1,39,2.6
16.5,2025-02-28 14:05:14.284000+00:00,43.0,1253,1017.4,0,9685,23.0,28,2.2
16.5,2025-02-28 14:06:14.301000+00:00,43.0,1253,1017.4,0,9685,23.0,24,2.2
16.5,2025-02-28 14:07:14.302000+00:00,43.0,1253,1017.4,0,9685,22.8,18,2.5
16.5,2025-02-28 14:08:14.309000+00:00,43.0,1253,1017.4,0,9685,22.9,21,2.4
16.5,2025-02-28 14:09:14.303000+00:00,43.0,1253,1017.4,0,9685,22.9,13,2.3
16.5,2025-02-28 14:10:14.323000+00:00,43.0,1253,1017.5,0,9685,22.9,10,1.8
16.5,2025-02-28 14:11:14.336000+00:00,43.0,1253,1017.6,0,9685,22.9,16,1.4
16.5,2025-02-28 14:12:14.338000+00:00,43.0,1253,1017.6,0,9685,22.7,22,2.1
16.5,2025-02-28 14:13:14.338000+00:00,43.0,1253,1017.6,0,9685,22.6,3,2.8
16.4,2025-02-28 14:14:14.338000+00:00,43.0,1253,1017.7,0,9685,22.6,13,2.4
16.4,2025-02-28 14:15:14.337000+00:00,43.0,1253,1017.7,0,9685,22.6,35,2.5
16.5,2025-02-28 14:16:14.342000+00:00,42.0,1253,1017.6,0,9685,22.7,22,2.4
16.5,2025-02-28 14:17:14.348000+00:00,42.0,1253,1017.7,0,9685,22.5,12,2.4
16.5,2025-02-28 14:18:14.341000+00:00,42.0,1253,1017.6,0,9685,22.4,15,2.3
16.5,2025-02-28 14:19:14.341000+00:00,43.0,1253,1017.7,0,9685,22.4,13,2.5
16.5,2025-02-28 14:20:14.347000+00:00,43.0,1253,1017.7,0,9685,22.4,36,2.9
16.4,2025-02-28 14:21:14.359000+00:00,42.0,1253,1017.6,0,9685,22.3,10,3.1
16.4,2025-02-28 14:22:14.376000+00:00,43.0,1253,1017.6,0,9685,22.3,26,2.5
16.5,2025-02-28 14:23:14.375000+00:00,43.0,1253,1017.6,0,9685,22.3,21,3.0
16.4,2025-02-28 14:24:14.376000+00:00,43.0,1253,1017.6,0,9685,22.2,8,2.3
16.4,2025-02-28 14:25:14.379000+00:00,43.0,1253,1017.5,0,9685,22.3,28,2.4
16.4,2025-02-28 14:26:14.393000+00:00,43.0,1253,1017.5,0,9685,22.2,19,2.4
16.4,2025-02-28 14:27:14.399000+00:00,42.0,1253,1017.5,0,9685,22.2,21,2.2
16.4,2025-02-28 14:28:14.395000+00:00,42.0,1253,1017.5,0,9685,22.2,27,2.8
16.4,2025-02-28 14:29:14.386000+00:00,42.0,1253,1017.3,0,9685,22.1,4,3.3
16.4,2025-02-28 14:30:14.397000+00:00,42.0,1253,1017.3,0,9685,22.1,24,2.7
16.4,2025-02-28 14:31:14.396000+00:00,41.0,1253,1017.2,0,9685,22.1,11,3.0
16.4,2025-02-28 14:32:14.412000+00:00,41.0,1253,1017.3,0,9685,22.0,28,3.6
16.4,2025-02-28 14:33:14.398000+00:00,41.0,1253,1017.2,0,9685,21.9,24,3.1
16.3,2025-02-28 14:34:14.400000+00:00,41.0,1253,1017.2,0,9685,21.9,17,2.6
16.4,2025-02-28 14:35:14.399000+00:00,41.0,1253,1017.3,0,9685,21.8,23,2.9
16.4,2025-02-28 14:36:14.400000+00:00,41.0,1253,1017.4,0,9685,21.8,26,1.9
16.4,2025-02-28 14:37:14.419000+00:00,41.0,1253,1017.3,0,9685,21.8,358,1.4
16.4,2025-02-28 14:38:14.417000+00:00,41.0,1253,1017.4,0,9685,21.8,34,1.2
16.4,2025-02-28 14:39:14.419000+00:00,41.0,1253,1017.4,0,9685,21.8,8,1.6
16.4,2025-02-28 14:40:14.439000+00:00,40.0,1253,1017.4,0,9685,21.7,22,1.6
16.4,2025-02-28 14:41:14.428000+00:00,41.0,1253,1017.3,0,9685,21.7,31,1.6
16.4,2025-02-28 14:42:14.453000+00:00,40.0,1253,1017.2,0,9685,21.7,25,1.5
16.4,2025-02-28 14:43:14.468000+00:00,40.0,1253,1017.3,0,9685,21.7,334,2.4
16.3,2025-02-28 14:44:14.470000+00:00,40.0,1253,1017.3,0,9685,21.7,25,2.1
16.4,2025-02-28 14:45:14.487000+00:00,40.0,1253,1017.3,0,9685,21.6,15,2.7
16.3,2025-02-28 14:46:14.485000+00:00,40.0,1253,1017.2,0,9685,21.5,35,3.4
16.3,2025-02-28 14:47:14.491000+00:00,40.0,1253,1017.2,0,9685,21.4,20,2.2
16.3,2025-02-28 14:48:14.489000+00:00,40.0,1253,1017.2,0,9685,21.4,22,2.8
16.3,2025-02-28 14:49:14.488000+00:00,40.0,1253,1017.3,0,9685,21.3,352,2.1
16.3,2025-02-28 14:50:14.488000+00:00,40.0,1253,1017.2,0,9685,21.3,2,1.9
16.3,2025-02-28 14:51:14.489000+00:00,40.0,1253,1017.3,0,9685,21.3,20,1.8
16.3,2025-02-28 14:52:14.490000+00:00,40.0,1253,1017.3,0,9685,21.3,20,2.0
16.2,2025-02-28 14:53:14.490000+00:00,39.0,1253,1017.2,0,9685,21.3,21,2.6
16.2,2025-02-28 14:54:14.492000+00:00,39.0,1253,1017.3,0,9685,21.3,32,2.3
16.3,2025-02-28 14:55:14.493000+00:00,39.0,1253,1017.3,0,9685,21.1,16,2.3
16.2,2025-02-28 14:56:14.493000+00:00,40.0,1253,1017.3,0,9685,21.1,26,2.5
16.2,2025-02-28 14:57:14.494000+00:00,40.0,1253,1017.4,0,9685,21.1,10,2.4
16.2,2025-02-28 14:58:14.495000+00:00,40.0,1253,1017.2,0,9685,21.0,20,2.6
16.2,2025-02-28 14:59:14.495000+00:00,40.0,1253,1017.2,0,9685,21.0,8,2.8
16.2,2025-02-28 15:00:14.499000+00:00,41.0,1253,1017.2,0,9685,21.0,23,3.0
