air_temperature,date,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed
-0.7439596855873017,2025-02-26 07:22:53.837000+00:00,-0.24206217417188758,2.4153137164848286,0.0,0.46554412058263184,25,0.2514288933546102
-0.7439596855873017,2025-02-26 07:23:53.839000+00:00,-0.24206217417188758,2.35152995073901,0.0,0.46554412058263184,25,-0.5614359971914861
-0.7439596855873017,2025-02-26 07:24:53.839000+00:00,-0.24206217417188758,2.35152995073901,0.0,0.46554412058263184,6,-0.44531244139918646
-0.7439596855873017,2025-02-26 07:25:53.838000+00:00,-0.24206217417188758,2.2877461849932637,0.0,0.46554412058263184,14,0.1353053375623107
-0.668876808880811,2025-02-26 07:26:53.855000+00:00,-0.24206217417188758,2.35152995073901,0.0,0.48466442237255586,40,-0.2130653298145874
-0.668876808880811,2025-02-26 07:27:53.871000+00:00,-0.24206217417188758,2.2877461849932637,0.0,0.5037847241624805,15,-0.44531244139918646
-0.668876808880811,2025-02-26 07:28:53.874000+00:00,-0.24206217417188758,2.2239624192474445,0.0,0.5229050259524052,44,1.1804173396930056
-0.668876808880811,2025-02-26 07:29:53.873000+00:00,-0.07219776839990738,2.35152995073901,0.0,0.5611456295322539,44,0.019181781770011154
-0.7439596855873017,2025-02-26 07:30:53.889000+00:00,-0.07219776839990738,2.2877461849932637,0.0,0.5993862331121026,47,-0.2130653298145874
-0.668876808880811,2025-02-26 07:31:53.892000+00:00,-0.07219776839990738,2.2239624192474445,0.0,0.6758674402718,24,-1.0259302203606837
-0.5937939321743216,2025-02-26 07:32:53.890000+00:00,-0.07219776839990738,2.2239624192474445,0.0,0.7905892510113467,72,0.2514288933546102
-0.5937939321743216,2025-02-26 07:33:53.892000+00:00,-0.07219776839990738,2.2239624192474445,0.0,0.8097095528012714,27,0.8320466723161074
-0.5187110554678321,2025-02-26 07:34:53.894000+00:00,-0.07219776839990738,2.1601786535016254,0.0,0.7905892510113467,3,-0.6775595529837853
-0.5187110554678321,2025-02-26 07:35:53.893000+00:00,-0.07219776839990738,2.1601786535016254,0.0,0.84795015638112,13,0.019181781770011154
-0.5187110554678321,2025-02-26 07:36:53.909000+00:00,-0.24206217417188758,2.1601786535016254,0.0,0.9053110617508935,12,-0.44531244139918646
-0.44362817876134275,2025-02-26 07:37:53.924000+00:00,-0.24206217417188758,2.0963948877558067,0.0,0.9053110617508935,40,0.5997995607315083
-0.44362817876134275,2025-02-26 07:38:53.946000+00:00,-0.07219776839990738,2.2239624192474445,0.0,0.8861907599609687,76,0.2514288933546102
-0.36854530205485336,2025-02-26 07:39:53.941000+00:00,0.09766663737207283,2.1601786535016254,0.0,0.8861907599609687,38,-0.09694177402228839
-0.21837954864187317,2025-02-26 07:40:53.945000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.9626719671206662,51,1.7610351186545026
-0.21837954864187317,2025-02-26 07:41:53.943000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.9626719671206662,37,0.7159231165238079
-0.2934624253483626,2025-02-26 07:42:53.945000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.9435516653307422,48,1.1804173396930056
-0.36854530205485336,2025-02-26 07:43:53.960000+00:00,0.09766663737207283,2.0963948877558067,0.0,0.9244313635408175,16,0.4836760049392088
-0.2934624253483626,2025-02-26 07:44:53.979000+00:00,0.09766663737207283,2.0963948877558067,0.0,0.9244313635408175,33,0.36755244914690977
-0.2934624253483626,2025-02-26 07:46:53.982000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.8288298545911954,43,-1.0259302203606837
-0.21837954864187317,2025-02-26 07:47:53.982000+00:00,0.09766663737207283,1.9688273562642413,0.0,0.7905892510113467,49,0.8320466723161074
-0.2934624253483626,2025-02-26 07:48:53.983000+00:00,0.09766663737207283,1.9688273562642413,0.0,0.7714689492214221,45,-0.09694177402228839
-0.2934624253483626,2025-02-26 07:49:53.986000+00:00,0.267531043144053,2.0326111220099876,0.0,0.7714689492214221,26,0.2514288933546102
-0.2934624253483626,2025-02-26 07:50:53.989000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.752348647431498,84,0.36755244914690977
-0.21837954864187317,2025-02-26 07:51:53.985000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.6949877420617246,43,-0.7936831087760848
-0.2934624253483626,2025-02-26 07:52:53.991000+00:00,0.267531043144053,1.9688273562642413,0.0,0.6949877420617246,9,-0.6775595529837853
-0.2934624253483626,2025-02-26 07:53:53.992000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7332283456415734,26,-0.5614359971914861
-0.2934624253483626,2025-02-26 07:54:53.990000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7714689492214221,27,-0.32918888560688697
-0.2934624253483626,2025-02-26 07:55:53.983000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7905892510113467,7,0.1353053375623107
-0.2934624253483626,2025-02-26 07:56:53.994000+00:00,0.09766663737207283,1.9688273562642413,0.0,0.8288298545911954,29,0.019181781770011154
-0.21837954864187317,2025-02-26 07:57:53.994000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.84795015638112,7,-0.44531244139918646
-0.21837954864187317,2025-02-26 07:58:53.984000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.8288298545911954,29,-0.44531244139918646
-0.21837954864187317,2025-02-26 07:59:53.994000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7905892510113467,40,-0.5614359971914861
-0.2934624253483626,2025-02-26 08:00:53.992000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7714689492214221,1,-0.32918888560688697
-0.2934624253483626,2025-02-26 08:01:54.003000+00:00,0.09766663737207283,2.0326111220099876,0.0,0.7905892510113467,8,-0.9098066645683841
-0.2934624253483626,2025-02-26 08:02:53.999000+00:00,0.09766663737207283,1.9688273562642413,0.0,0.8288298545911954,41,0.019181781770011154
-0.2934624253483626,2025-02-26 08:03:53.994000+00:00,0.267531043144053,2.0963948877558067,0.0,0.8670704581710441,30,-0.44531244139918646
-0.36854530205485336,2025-02-26 08:04:53.993000+00:00,0.09766663737207283,1.9688273562642413,0.0,0.8670704581710441,54,0.1353053375623107
-0.36854530205485336,2025-02-26 08:05:53.993000+00:00,0.267531043144053,1.9688273562642413,0.0,0.9053110617508935,37,-1.1420537761529832
-0.44362817876134275,2025-02-26 08:06:53.993000+00:00,0.267531043144053,1.9050435905184224,0.0,0.9053110617508935,33,-0.2130653298145874
-0.2934624253483626,2025-02-26 08:07:53.997000+00:00,0.267531043144053,1.9688273562642413,0.0,0.9244313635408175,90,-1.374300887737582
-0.2934624253483626,2025-02-26 08:08:53.984000+00:00,0.267531043144053,1.8412598247726035,0.0,0.9435516653307422,140,-1.2581773319452825
-0.21837954864187317,2025-02-26 08:09:53.993000+00:00,0.267531043144053,1.9050435905184224,0.0,0.9435516653307422,60,-0.9098066645683841
-0.2934624253483626,2025-02-26 08:10:54.019000+00:00,0.43739544891603327,1.8412598247726035,0.0,0.9435516653307422,354,-1.374300887737582
-0.2934624253483626,2025-02-26 08:11:54.024000+00:00,0.267531043144053,1.8412598247726035,0.0,0.9435516653307422,18,-0.5614359971914861
-0.2934624253483626,2025-02-26 08:12:54.025000+00:00,0.09766663737207283,1.8412598247726035,0.0,0.9435516653307422,110,0.2514288933546102
-0.21837954864187317,2025-02-26 08:13:54.042000+00:00,0.267531043144053,1.8412598247726035,0.0,0.9053110617508935,38,-0.7936831087760848
-0.21837954864187317,2025-02-26 08:14:54.042000+00:00,0.267531043144053,1.8412598247726035,0.0,0.8861907599609687,44,-0.6775595529837853
-0.21837954864187317,2025-02-26 08:15:54.044000+00:00,0.267531043144053,1.9050435905184224,0.0,0.8670704581710441,31,-0.7936831087760848
-0.21837954864187317,2025-02-26 08:16:54.046000+00:00,0.267531043144053,1.8412598247726035,0.0,0.8097095528012714,39,-0.7936831087760848
-0.2934624253483626,2025-02-26 08:17:54.046000+00:00,0.267531043144053,1.9050435905184224,0.0,0.7905892510113467,73,-0.09694177402228839
-0.44362817876134275,2025-02-26 08:18:54.053000+00:00,0.43739544891603327,1.9050435905184224,0.0,0.7905892510113467,30,0.1353053375623107
-0.44362817876134275,2025-02-26 08:19:54.055000+00:00,0.6072598546880135,1.9050435905184224,0.0,0.7905892510113467,43,-0.32918888560688697
-0.36854530205485336,2025-02-26 08:20:54.048000+00:00,0.43739544891603327,1.9050435905184224,0.0,0.7905892510113467,1,-0.6775595529837853
-0.2934624253483626,2025-02-26 08:21:54.069000+00:00,0.43739544891603327,1.9688273562642413,0.0,0.8097095528012714,27,0.36755244914690977
-0.2934624253483626,2025-02-26 08:22:54.064000+00:00,0.43739544891603327,1.9050435905184224,0.0,0.8097095528012714,30,0.2514288933546102
-0.2934624253483626,2025-02-26 08:23:54.081000+00:00,0.43739544891603327,1.9050435905184224,0.0,0.8288298545911954,34,-1.0259302203606837
-0.2934624253483626,2025-02-26 08:24:54.096000+00:00,0.267531043144053,1.7774760590267846,0.0,0.84795015638112,11,0.1353053375623107
-0.2934624253483626,2025-02-26 08:25:54.097000+00:00,0.43739544891603327,1.7774760590267846,0.0,0.84795015638112,38,0.4836760049392088
-0.36854530205485336,2025-02-26 08:26:54.098000+00:00,0.6072598546880135,1.7774760590267846,0.0,0.7905892510113467,42,2.3416528976160005
-0.44362817876134275,2025-02-26 08:27:54.099000+00:00,0.7771242604599936,1.7774760590267846,0.0,0.7905892510113467,45,-1.0259302203606837
-0.44362817876134275,2025-02-26 08:28:54.101000+00:00,0.6072598546880135,1.7774760590267846,0.0,0.8097095528012714,32,-1.1420537761529832
-0.36854530205485336,2025-02-26 08:29:54.100000+00:00,0.43739544891603327,1.7774760590267846,0.0,0.8097095528012714,40,-0.32918888560688697
-0.36854530205485336,2025-02-26 08:30:54.106000+00:00,0.43739544891603327,1.7136922932809657,0.0,0.7714689492214221,30,-0.44531244139918646
-0.36854530205485336,2025-02-26 08:31:54.100000+00:00,0.43739544891603327,1.7136922932809657,0.0,0.752348647431498,60,-0.2130653298145874
-0.36854530205485336,2025-02-26 08:32:54.109000+00:00,0.6072598546880135,1.7136922932809657,0.0,0.7332283456415734,28,-0.6775595529837853
-0.44362817876134275,2025-02-26 08:33:54.105000+00:00,0.6072598546880135,1.7136922932809657,0.0,0.7332283456415734,30,1.1804173396930056
-0.44362817876134275,2025-02-26 08:34:54.104000+00:00,0.7771242604599936,1.7136922932809657,0.0,0.7332283456415734,34,0.8320466723161074
-0.36854530205485336,2025-02-26 08:35:54.105000+00:00,0.7771242604599936,1.6499085275352192,0.0,0.7332283456415734,56,-0.6775595529837853
-0.44362817876134275,2025-02-26 08:36:54.105000+00:00,0.6072598546880135,1.6499085275352192,0.0,0.6758674402718,39,-0.09694177402228839
-0.44362817876134275,2025-02-26 08:37:54.105000+00:00,0.6072598546880135,1.5223409960435814,0.0,0.6567471384818759,87,0.019181781770011154
-0.44362817876134275,2025-02-26 08:38:54.107000+00:00,0.6072598546880135,1.5223409960435814,0.0,0.6185065349020272,58,-0.6775595529837853
-0.44362817876134275,2025-02-26 08:39:54.119000+00:00,0.6072598546880135,1.5223409960435814,0.0,0.5993862331121026,27,-1.2581773319452825
-0.36854530205485336,2025-02-26 08:40:54.114000+00:00,0.6072598546880135,1.5223409960435814,0.0,0.5993862331121026,3,-1.0259302203606837
-0.36854530205485336,2025-02-26 08:41:54.109000+00:00,0.6072598546880135,1.4585572302977625,0.0,0.6185065349020272,72,-0.32918888560688697
-0.21837954864187317,2025-02-26 08:42:54.133000+00:00,0.6072598546880135,1.4585572302977625,0.0,0.6185065349020272,98,-1.1420537761529832
-0.2934624253483626,2025-02-26 08:43:54.142000+00:00,0.6072598546880135,1.4585572302977625,0.0,0.5993862331121026,71,-1.6065479993221807
-0.2934624253483626,2025-02-26 08:44:54.145000+00:00,0.6072598546880135,1.5861247617894003,0.0,0.5420253277423293,61,0.1353053375623107
-0.36854530205485336,2025-02-26 08:45:54.173000+00:00,0.7771242604599936,1.3947734645519434,0.0,0.5420253277423293,44,-0.6775595529837853
-0.36854530205485336,2025-02-26 08:46:54.173000+00:00,0.7771242604599936,1.4585572302977625,0.0,0.5611456295322539,359,-1.374300887737582
-0.36854530205485336,2025-02-26 08:47:54.191000+00:00,0.6072598546880135,1.3947734645519434,0.0,0.5802659313221779,34,-0.44531244139918646
-0.36854530205485336,2025-02-26 08:48:54.205000+00:00,0.6072598546880135,1.3947734645519434,0.0,0.5802659313221779,62,-1.1420537761529832
-0.36854530205485336,2025-02-26 08:49:54.222000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5802659313221779,23,-1.0259302203606837
-0.2934624253483626,2025-02-26 08:50:54.230000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5802659313221779,23,-1.0259302203606837
-0.44362817876134275,2025-02-26 08:51:54.240000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5611456295322539,66,0.4836760049392088
-0.36854530205485336,2025-02-26 08:52:54.256000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5802659313221779,80,-0.44531244139918646
-0.36854530205485336,2025-02-26 08:53:54.270000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5802659313221779,62,0.019181781770011154
-0.36854530205485336,2025-02-26 08:54:54.286000+00:00,0.6072598546880135,1.330989698806197,0.0,0.5802659313221779,19,-0.7936831087760848
-0.2934624253483626,2025-02-26 08:55:54.310000+00:00,0.43739544891603327,1.3947734645519434,0.0,0.5802659313221779,36,-0.6775595529837853
-0.2934624253483626,2025-02-26 08:56:54.273000+00:00,0.43739544891603327,1.330989698806197,0.0,0.5802659313221779,38,-0.44531244139918646
-0.21837954864187317,2025-02-26 08:57:54.273000+00:00,0.6072598546880135,1.330989698806197,0.0,0.5611456295322539,19,-0.2130653298145874
-0.21837954864187317,2025-02-26 08:58:54.275000+00:00,0.6072598546880135,1.330989698806197,0.0,0.5420253277423293,27,0.36755244914690977
-0.21837954864187317,2025-02-26 08:59:54.276000+00:00,0.6072598546880135,1.2672059330603782,0.0,0.5037847241624805,19,0.9481702281084069
-0.21837954864187317,2025-02-26 09:00:54.278000+00:00,0.7771242604599936,1.2672059330603782,0.0,0.46554412058263184,31,0.4836760049392088
-0.21837954864187317,2025-02-26 09:01:54.276000+00:00,0.7771242604599936,1.2034221673145593,0.0,0.44642381879270715,47,0.5997995607315083
-0.2934624253483626,2025-02-26 09:02:54.276000+00:00,0.7771242604599936,1.2034221673145593,0.0,0.44642381879270715,33,-0.5614359971914861
-0.2934624253483626,2025-02-26 09:03:54.280000+00:00,0.7771242604599936,1.2034221673145593,0.0,0.44642381879270715,46,-0.09694177402228839
-0.44362817876134275,2025-02-26 09:04:54.279000+00:00,0.7771242604599936,1.2034221673145593,0.0,0.42730351700278313,41,-0.6775595529837853
-0.44362817876134275,2025-02-26 09:05:54.280000+00:00,0.7771242604599936,1.2034221673145593,0.0,0.40818321521285844,39,-0.2130653298145874
-0.36854530205485336,2025-02-26 09:06:54.285000+00:00,0.7771242604599936,1.1396384015687402,0.0,0.40818321521285844,30,-0.2130653298145874
-0.36854530205485336,2025-02-26 09:07:54.282000+00:00,0.7771242604599936,1.2672059330603782,0.0,0.42730351700278313,22,-1.4904244435298812
-0.36854530205485336,2025-02-26 09:08:54.282000+00:00,0.7771242604599936,1.1396384015687402,0.0,0.42730351700278313,55,0.1353053375623107
-0.36854530205485336,2025-02-26 09:09:54.283000+00:00,0.7771242604599936,1.1396384015687402,0.0,0.44642381879270715,46,1.1804173396930056
-0.36854530205485336,2025-02-26 09:10:54.283000+00:00,0.7771242604599936,1.2672059330603782,0.0,0.44642381879270715,41,0.2514288933546102
-0.2934624253483626,2025-02-26 09:11:54.284000+00:00,0.7771242604599936,1.0758546358229213,0.0,0.44642381879270715,66,0.5997995607315083
-0.2934624253483626,2025-02-26 09:12:54.284000+00:00,0.6072598546880135,1.1396384015687402,0.0,0.48466442237255586,6,-0.44531244139918646
-0.21837954864187317,2025-02-26 09:13:54.284000+00:00,0.43739544891603327,1.0758546358229213,0.0,0.48466442237255586,43,0.8320466723161074
-0.21837954864187317,2025-02-26 09:14:54.285000+00:00,0.267531043144053,1.1396384015687402,0.0,0.5229050259524052,349,-0.44531244139918646
-0.14329667193538376,2025-02-26 09:15:54.287000+00:00,0.267531043144053,1.2034221673145593,0.0,0.5229050259524052,25,-0.5614359971914861
-0.06821379522889436,2025-02-26 09:16:54.286000+00:00,0.09766663737207283,1.2672059330603782,0.0,0.5229050259524052,24,-0.09694177402228839
-0.06821379522889436,2025-02-26 09:17:54.290000+00:00,-0.24206217417188758,1.2672059330603782,0.0,0.5611456295322539,27,-0.09694177402228839
-0.06821379522889436,2025-02-26 09:18:54.294000+00:00,-0.07219776839990738,1.2672059330603782,0.0,0.5611456295322539,11,0.9481702281084069
-0.06821379522889436,2025-02-26 09:19:54.291000+00:00,0.09766663737207283,1.2672059330603782,0.0,0.5420253277423293,60,0.2514288933546102
-0.06821379522889436,2025-02-26 09:20:54.290000+00:00,0.09766663737207283,1.2672059330603782,0.0,0.5229050259524052,27,-0.32918888560688697
-0.06821379522889436,2025-02-26 09:21:54.290000+00:00,0.09766663737207283,1.2034221673145593,0.0,0.5229050259524052,21,-0.5614359971914861
-0.06821379522889436,2025-02-26 09:22:54.295000+00:00,0.09766663737207283,1.2034221673145593,0.0,0.5420253277423293,32,-0.09694177402228839
-0.06821379522889436,2025-02-26 09:23:54.292000+00:00,0.09766663737207283,1.0758546358229213,0.0,0.5229050259524052,61,0.7159231165238079
-0.21837954864187317,2025-02-26 09:24:54.299000+00:00,0.09766663737207283,1.0758546358229213,0.0,0.5229050259524052,66,0.5997995607315083
-0.21837954864187317,2025-02-26 09:25:54.298000+00:00,0.267531043144053,1.0758546358229213,0.0,0.5037847241624805,31,0.36755244914690977
-0.21837954864187317,2025-02-26 09:26:54.296000+00:00,0.267531043144053,1.2034221673145593,0.0,0.5420253277423293,29,0.8320466723161074
-0.21837954864187317,2025-02-26 09:27:54.296000+00:00,0.267531043144053,1.1396384015687402,0.0,0.5229050259524052,37,1.7610351186545026
-0.21837954864187317,2025-02-26 09:28:54.296000+00:00,0.267531043144053,1.1396384015687402,0.0,0.5229050259524052,37,1.7610351186545026
-0.21837954864187317,2025-02-26 09:29:54.299000+00:00,0.267531043144053,1.1396384015687402,0.0,0.5229050259524052,37,1.7610351186545026
-0.21837954864187317,2025-02-26 09:30:54.319000+00:00,-0.07219776839990738,1.012070870077175,0.0,0.5037847241624805,7,0.4836760049392088
-0.21837954864187317,2025-02-26 09:31:54.297000+00:00,0.09766663737207283,0.948287104331356,0.0,0.5037847241624805,30,-0.6775595529837853
-0.21837954864187317,2025-02-26 09:32:54.304000+00:00,0.09766663737207283,0.8845033385855371,0.0,0.46554412058263184,36,0.8320466723161074
-0.2934624253483626,2025-02-26 09:33:54.298000+00:00,0.09766663737207283,0.948287104331356,0.0,0.46554412058263184,34,-0.32918888560688697
-0.2934624253483626,2025-02-26 09:34:54.300000+00:00,0.09766663737207283,0.948287104331356,0.0,0.46554412058263184,33,0.2514288933546102
-0.36854530205485336,2025-02-26 09:35:54.299000+00:00,0.09766663737207283,1.012070870077175,0.0,0.46554412058263184,23,-0.32918888560688697
-0.36854530205485336,2025-02-26 09:36:54.300000+00:00,0.09766663737207283,0.8845033385855371,0.0,0.46554412058263184,22,0.36755244914690977
-0.36854530205485336,2025-02-26 09:37:54.303000+00:00,-0.07219776839990738,0.8845033385855371,0.0,0.42730351700278313,357,-0.2130653298145874
-0.36854530205485336,2025-02-26 09:38:54.301000+00:00,-0.07219776839990738,0.948287104331356,0.0,0.42730351700278313,14,-0.09694177402228839
-0.2934624253483626,2025-02-26 09:39:54.297000+00:00,-0.07219776839990738,0.8845033385855371,0.0,0.3699426116330098,26,-0.32918888560688697
-0.2934624253483626,2025-02-26 09:40:54.304000+00:00,-0.07219776839990738,0.948287104331356,0.0,0.3508223098430851,23,-0.09694177402228839
-0.2934624253483626,2025-02-26 09:41:54.304000+00:00,0.09766663737207283,0.948287104331356,0.0,0.3317020080531611,40,-0.6775595529837853
-0.36854530205485336,2025-02-26 09:42:54.304000+00:00,0.09766663737207283,0.948287104331356,0.0,0.3125817062632364,18,-0.6775595529837853
-0.36854530205485336,2025-02-26 09:43:54.305000+00:00,0.09766663737207283,0.948287104331356,0.0,0.3125817062632364,80,0.019181781770011154
-0.44362817876134275,2025-02-26 09:44:54.307000+00:00,0.09766663737207283,0.8845033385855371,0.0,0.2743411026833877,34,0.5997995607315083
-0.44362817876134275,2025-02-26 09:45:54.307000+00:00,0.267531043144053,0.8207195728397182,0.0,0.2934614044733117,32,0.4836760049392088
-0.44362817876134275,2025-02-26 09:46:54.307000+00:00,0.267531043144053,0.8207195728397182,0.0,0.3125817062632364,27,0.1353053375623107
-0.44362817876134275,2025-02-26 09:47:54.307000+00:00,0.09766663737207283,0.8207195728397182,0.0,0.3125817062632364,73,0.019181781770011154
-0.44362817876134275,2025-02-26 09:48:54.309000+00:00,0.09766663737207283,0.8207195728397182,0.0,0.2743411026833877,25,-0.09694177402228839
-0.44362817876134275,2025-02-26 09:49:54.312000+00:00,0.09766663737207283,0.7569358070938993,0.0,0.2743411026833877,64,-0.32918888560688697
-0.44362817876134275,2025-02-26 09:50:54.310000+00:00,0.09766663737207283,0.8207195728397182,0.0,0.255220800893463,27,-0.6775595529837853
-0.44362817876134275,2025-02-26 09:51:54.365000+00:00,0.09766663737207283,0.8207195728397182,0.0,0.255220800893463,23,-0.2130653298145874
-0.44362817876134275,2025-02-26 09:52:54.310000+00:00,0.09766663737207283,0.6931520413481528,0.0,0.2934614044733117,44,-0.2130653298145874
-0.44362817876134275,2025-02-26 09:53:54.311000+00:00,0.09766663737207283,0.7569358070938993,0.0,0.2743411026833877,29,-1.0259302203606837
-0.44362817876134275,2025-02-26 09:54:54.312000+00:00,-0.24206217417188758,0.6931520413481528,0.0,0.255220800893463,30,0.5997995607315083
-0.44362817876134275,2025-02-26 09:55:54.318000+00:00,-0.07219776839990738,0.7569358070938993,0.0,0.255220800893463,61,-0.32918888560688697
-0.44362817876134275,2025-02-26 09:56:54.313000+00:00,-0.24206217417188758,0.6931520413481528,0.0,0.255220800893463,55,-0.09694177402228839
-0.44362817876134275,2025-02-26 09:57:54.314000+00:00,-0.24206217417188758,0.7569358070938993,0.0,0.255220800893463,36,1.528788007069904
