date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-04-11 15:01:15.818000+00:00,12,,55.973,30.18,183,205,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10008,69
2025-04-11 15:01:38.439000+00:00,81,,54.421,33.222,206,220,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10008,71
2025-04-11 15:01:48.922000+00:00,4,,59.469,25.222,112,196,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10008,74
2025-04-11 15:01:56.340000+00:00,6,,52.591,27.593,162,214,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10008,112
2025-04-11 15:01:58.347000+00:00,16,29.866,40.217,23.264,239,270,False,93.347,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2051, 2051, 2051, 2048]",10008,319
2025-04-11 15:02:04.843000+00:00,87,29.929,40.741,24.41,237,266,False,95.08,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,319
2025-04-11 15:02:20.403000+00:00,27,29.713,40.752,23.293,239,269,False,93.758,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,322
2025-04-11 15:02:25.635000+00:00,5,29.596,40.561,23.48,240,272,False,93.637,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,324
2025-04-11 15:02:32.086000+00:00,10,29.385,40.109,23.205,239,269,False,92.699,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049]","[2051, 2051, 2051, 2049, 2049, 2048]",10008,325
2025-04-11 15:02:39.009000+00:00,30,29.552,40.311,23.308,237,273,False,93.171,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2048, 2049]",10008,325
2025-04-11 15:02:46.057000+00:00,7,29.765,40.227,23.234,238,268,False,93.226,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,325
2025-04-11 15:02:53.113000+00:00,23,29.439,40.017,23.544,238,267,False,93.0,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,319
2025-04-11 15:02:58.765000+00:00,55,29.668,40.74,23.388,239,267,False,93.796,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10008,318
2025-04-11 15:03:03.774000+00:00,31,29.726,40.095,23.248,239,270,False,93.069,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10008,318
2025-04-11 15:03:11.766000+00:00,44,29.326,39.769,23.062,238,275,False,92.157,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2051, 2051, 2049, 2051, 2051]","[2051, 2049, 2051, 2051, 2049, 2048, 2048]",10008,326
2025-04-11 15:03:17.736000+00:00,14,29.628,63.365,66.825,239,104,False,159.818,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2064]",10008,322
2025-04-11 15:03:23.910000+00:00,22,29.408,40.384,23.22,240,272,False,93.012,2,1257,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2048]",10008,326
2025-04-11 15:03:30.053000+00:00,18,29.709,40.231,23.473,240,269,False,93.413,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,322
2025-04-11 15:03:31.695000+00:00,16,51.849,77.365,29.989,117,136,False,159.203,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,120
2025-04-11 15:03:36.523000+00:00,1,29.261,62.769,41.975,240,109,False,134.005,2,1257,"[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051]","[2051, 2049, 2051, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,323
2025-04-11 15:03:39.817000+00:00,87,52.948,75.377,36.88,51,128,False,165.205,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,155
2025-04-11 15:03:42.524000+00:00,12,29.37,40.111,22.817,241,270,False,92.298,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2048]",10008,324
2025-04-11 15:03:51.178000+00:00,81,29.817,39.804,23.048,239,270,False,92.669,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049]",10008,319
2025-04-11 15:03:53.185000+00:00,63,,58.702,28.809,180,149,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10008,149
2025-04-11 15:03:54.051000+00:00,27,46.962,74.282,31.369,133,126,False,152.613,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,180
2025-04-11 15:03:59.216000+00:00,5,47.78,72.015,40.728,104,156,False,160.523,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,179
2025-04-11 15:04:00.265000+00:00,6,29.523,40.114,23.131,236,273,False,92.768,2,1257,"[2051, 2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10008,325
2025-04-11 15:04:04.679000+00:00,10,50.675,66.171,29.4,115,166,False,146.246,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,240
2025-04-11 15:04:10.501000+00:00,4,29.6,40.185,23.091,241,270,False,92.876,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048]",10008,318
2025-04-11 15:04:12.149000+00:00,30,45.648,65.338,32.407,119,155,False,143.393,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,265
2025-04-11 15:04:19.301000+00:00,7,48.521,71.199,27.975,120,118,False,147.695,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,206
2025-04-11 15:04:25.958000+00:00,23,50.28,79.142,33.707,112,98,False,163.129,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,199
2025-04-11 15:04:32.462000+00:00,55,50.908,75.24,47.214,114,112,False,173.362,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",10008,103
2025-04-11 15:04:36.783000+00:00,31,52.805,73.422,39.571,104,120,False,165.798,3,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,118
2025-04-11 15:04:43.792000+00:00,44,37.291,48.786,29.246,213,181,False,115.323,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,151
2025-04-11 15:04:56.894000+00:00,22,47.939,71.797,41.681,112,126,False,161.417,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,185
2025-04-11 15:05:03.396000+00:00,18,48.121,68.282,39.24,116,115,False,155.643,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,182
2025-04-11 15:05:14.766000+00:00,12,44.894,64.118,39.77,131,139,False,148.782,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,229
2025-04-11 15:05:23.816000+00:00,81,47.674,68.645,31.325,132,107,False,147.644,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",10008,175
2025-04-11 15:05:32.984000+00:00,6,42.548,67.695,34.617,158,135,False,144.86,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,187
2025-04-11 15:05:43.217000+00:00,4,48.933,68.669,29.289,134,128,False,146.891,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,186
2025-04-11 15:05:50.526000+00:00,1,57.433,68.706,36.18,118,118,False,162.319,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",10008,136
2025-04-11 15:06:00.963000+00:00,63,29.308,40.141,23.094,242,272,False,92.543,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051, 2049]","[2049, 2051, 2051, 2049, 2049, 2049]",10008,321
2025-04-11 15:06:10.804000+00:00,16,29.693,39.931,23.131,238,269,False,92.755,4,1257,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2049]",10008,320
2025-04-11 15:06:25.095000+00:00,87,52.634,66.857,28.58,116,161,False,148.071,4,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,122
2025-04-11 15:06:26.789000+00:00,27,29.784,40.535,23.492,235,271,False,93.811,4,1257,"[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",10008,321
2025-04-11 15:06:30.966000+00:00,10,29.896,40.336,23.265,239,269,False,93.497,4,1257,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",10008,326
2025-04-11 15:06:39.728000+00:00,5,29.592,40.28,23.733,240,275,False,93.605,4,1257,"[2049, 2051, 2051, 2049, 2048, 2049, 2049, 2051, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2051, 2051, 2048, 2049, 2049]","[2049, 2049, 2049, 2051, 2048, 2048]",10008,327
2025-04-11 15:06:47.123000+00:00,7,29.694,40.266,23.945,240,270,False,93.905,4,1257,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2049, 2049, 2049, 2048, 2048, 2048]",10008,324
2025-04-11 15:07:06.473000+00:00,30,72.87,56.21,29.815,146,197,True,158.895,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2051]",10008,145
2025-04-11 15:07:09.206000+00:00,23,40.565,59.628,32.316,193,104,False,132.509,4,1257,"[2049, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10008,318
2025-04-11 15:07:22.613000+00:00,31,55.217,71.284,30.779,120,137,False,157.28,4,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,149
2025-04-11 15:07:25.852000+00:00,55,33.156,56.614,35.478,200,142,False,125.248,4,1257,"[2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,318
2025-04-11 15:07:33.431000+00:00,63,59.159,81.599,41.859,107,121,False,182.617,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,94
2025-04-11 15:07:39.001000+00:00,18,29.759,40.513,23.579,240,268,False,93.851,4,1257,"[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",10008,320
2025-04-11 15:07:43.581000+00:00,16,53.373,79.598,40.752,120,142,False,173.723,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10008,246
2025-04-11 15:07:51.583000+00:00,81,41.801,61.111,29.094,135,159,False,132.006,4,1257,"[2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10008,319
2025-04-11 15:08:00.674000+00:00,27,44.029,56.914,35.553,173,162,False,136.496,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,205
2025-04-11 15:08:00.781000+00:00,12,67.011,66.517,46.189,132,123,True,179.717,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10008,92
2025-04-11 15:08:04.537000+00:00,10,47.26,64.025,34.439,127,163,False,145.724,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,261
2025-04-11 15:08:06.321000+00:00,22,77.85,63.703,28.754,117,148,True,170.307,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,77
2025-04-11 15:08:10.264000+00:00,4,29.527,53.433,32.589,241,142,False,115.549,4,1257,"[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,318
2025-04-11 15:08:13.204000+00:00,5,43.892,66.127,44.657,124,100,False,154.676,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,217
2025-04-11 15:08:20.912000+00:00,7,46.44,63.316,36.044,131,160,False,145.8,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10008,160
2025-04-11 15:08:32.893000+00:00,1,45.914,60.296,37.219,149,188,False,143.429,4,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10008,196
2025-04-11 15:08:53.127000+00:00,87,29.854,40.434,24.211,238,271,False,94.499,5,1257,"[None, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048]",10008,315
2025-04-11 15:09:12.897000+00:00,18,52.152,82.475,30.668,112,100,False,165.295,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10008,151
