date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-04-11 11:33:51.705000+00:00,37,32.562,44.185,24.77,232,259,False,101.517,3,1257,"[None, None, None, None, None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10007,295
2025-04-11 11:33:54.976000+00:00,34,31.78,43.32,24.701,235,259,False,99.801,2,1257,"[None, None, None, None, None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10007,310
2025-04-11 11:33:59.537000+00:00,27,38.851,55.603,26.759,127,168,False,121.213,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",10007,321
2025-04-11 11:34:02.831000+00:00,4,30.195,41.604,23.875,238,262,False,95.674,2,1257,"[None, None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2049]",10007,319
2025-04-11 11:34:07.349000+00:00,50,44.42,63.027,26.383,125,171,False,133.83,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,240
2025-04-11 11:34:07.893000+00:00,23,30.351,41.442,24.051,233,263,False,95.844,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10007,318
2025-04-11 11:34:15.651000+00:00,5,45.084,68.444,28.611,133,139,False,142.139,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,196
2025-04-11 11:34:15.943000+00:00,81,30.06,42.165,24.473,233,266,False,96.698,2,1257,"[2051, 2051, 2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",10007,322
2025-04-11 11:34:26.905000+00:00,31,51.167,70.895,39.216,116,122,False,161.278,3,1257,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,116
2025-04-11 11:34:29.318000+00:00,6,30.65,42.573,24.548,232,262,False,97.771,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10007,320
2025-04-11 11:34:37.076000+00:00,30,48.021,72.069,40.561,99,94,False,160.651,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,224
2025-04-11 11:34:44.697000+00:00,7,46.891,72.141,34.803,118,110,False,153.835,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",10007,183
2025-04-11 11:34:45.789000+00:00,44,61.142,70.264,29.117,104,116,False,160.523,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,130
2025-04-11 11:34:55.248000+00:00,72,54.626,72.081,31.979,92,116,False,158.686,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",10007,231
2025-04-11 11:34:59.551000+00:00,38,33.364,43.795,24.452,233,252,False,101.611,3,1257,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2048, 2048, 2048, 2049]",10007,296
2025-04-11 11:35:11.303000+00:00,22,55.116,77.797,41.934,103,124,False,174.847,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,142
2025-04-11 11:35:17.608000+00:00,12,65.271,80.227,49.723,105,105,False,195.221,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,73
2025-04-11 11:35:25.073000+00:00,18,53.357,69.381,38.798,108,128,False,161.536,3,1257,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10007,198
2025-04-11 11:35:25.275000+00:00,10,30.433,41.96,24.208,236,265,False,96.601,3,1257,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048, 2048]",10007,
2025-04-11 11:35:33.210000+00:00,37,32.939,44.705,31.802,,252,False,109.446,4,1257,"[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2064]",10007,292
2025-04-11 11:35:34.747000+00:00,34,52.453,66.487,39.636,103,90,False,158.576,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,191
2025-04-11 11:35:38.496000+00:00,4,47.232,83.213,43.117,101,102,False,173.562,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,203
2025-04-11 11:35:43.727000+00:00,23,48.795,70.363,34.553,118,144,False,153.711,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,174
2025-04-11 11:35:52.558000+00:00,81,47.5,75.604,44.285,143,93,False,167.389,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,143
2025-04-11 11:36:00.661000+00:00,27,30.87,43.422,24.167,239,262,False,98.459,3,1257,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]",10007,320
2025-04-11 11:36:07.043000+00:00,6,38.101,55.02,33.522,173,185,False,126.643,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,262
2025-04-11 11:36:21.288000+00:00,50,30.792,42.579,24.118,236,264,False,97.489,4,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049]",10007,311
2025-04-11 11:36:37.831000+00:00,5,30.797,42.869,24.15,237,263,False,97.816,4,1257,"[None, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049]",10007,320
2025-04-11 11:36:41.384000+00:00,38,31.363,43.524,24.329,235,253,False,99.216,4,1257,"[None, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2049, 2049]",10007,300
2025-04-11 11:37:01.992000+00:00,10,49.537,73.778,34.63,108,129,False,157.945,4,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,220
2025-04-11 11:37:08.254000+00:00,31,53.517,71.321,32.67,123,132,False,157.508,4,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,142
2025-04-11 11:37:18.610000+00:00,7,30.938,42.287,24.362,235,264,False,97.587,4,1257,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2048]",10007,318
2025-04-11 11:37:26.341000+00:00,44,30.442,59.686,31.928,236,104,False,122.056,4,1257,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]",10007,319
2025-04-11 11:37:33.974000+00:00,72,31.253,43.378,24.669,239,267,False,99.3,4,1257,"[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2051]","[2049, 2051, 2051, 2051, 2048, 2048, 2048]",10007,322
2025-04-11 11:37:39.186000+00:00,27,42.593,66.576,32.615,139,97,False,141.784,4,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,220
2025-04-11 11:37:40.450000+00:00,30,69.23,71.039,30.155,138,189,True,170.424,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10007,116
2025-04-11 11:37:58.782000+00:00,50,41.836,70.764,38.895,181,93,False,151.495,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,290
2025-04-11 11:38:06.227000+00:00,22,52.087,62.984,27.832,121,139,False,142.903,4,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,138
2025-04-11 11:38:06.696000+00:00,18,30.538,42.401,24.259,240,255,False,97.198,4,1257,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048]",10007,323
2025-04-11 11:38:13.408000+00:00,34,31.437,43.302,24.542,228,257,False,99.281,4,1257,"[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048]",10007,318
2025-04-11 11:38:15.514000+00:00,5,50.389,84.497,31.484,93,92,False,166.37,5,1257,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,156
2025-04-11 11:38:17.440000+00:00,23,30.138,41.639,23.975,236,265,False,95.752,4,1257,"[2049, 2049, 2049, 2049, 2048, 2049, 2051, 2049, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2051, 2048]",10007,322
2025-04-11 11:38:20.544000+00:00,38,31.295,43.608,24.398,,250,False,99.301,5,1257,"[None, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,303
2025-04-11 11:38:32.019000+00:00,4,30.109,41.408,23.732,238,266,False,95.249,4,1257,"[None, 2048, 2048, 2049, 2049, 2051, 2049, 2049, 2048, 2048]","[2048, 2051, 2048, 2049, 2051, 2049, 2049, 2051, 2048, 2051, 2051]","[2051, 2049, 2049, 2049, 2048, 2048, 2049]",10007,318
2025-04-11 11:38:40.080000+00:00,81,30.314,41.978,23.944,238,266,False,96.236,4,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2048]",10007,319
2025-04-11 11:38:56.029000+00:00,7,47.104,66.723,38.167,130,161,False,151.994,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,212
2025-04-11 11:39:13.201000+00:00,72,47.362,66.497,34.049,156,123,False,147.908,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,236
2025-04-11 11:39:28.411000+00:00,44,30.643,41.624,24.084,,268,False,96.351,5,1257,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10007,320
2025-04-11 11:39:39.945000+00:00,10,45.659,60.219,26.03,154,193,False,131.908,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,168
2025-04-11 11:39:43.759000+00:00,18,54.447,75.777,28.787,80,125,False,159.011,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10007,177
2025-04-11 11:39:45.757000+00:00,31,30.514,41.678,23.906,233,260,False,96.098,5,1257,"[None, 2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049]",10007,309
2025-04-11 11:39:52.672000+00:00,34,42.893,55.803,33.128,181,177,False,131.824,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,214
2025-04-11 11:39:53.168000+00:00,23,45.762,64.581,37.406,86,152,False,147.749,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,190
2025-04-11 11:39:59.902000+00:00,38,31.398,43.315,24.398,233,254,False,99.111,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",10007,299
2025-04-11 11:40:00.971000+00:00,27,31.349,64.65,35.402,177,140,False,131.401,5,1257,"[2049, 2049, 2051, 2048, 2049, 2049, 2049, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,325
2025-04-11 11:40:07.199000+00:00,4,38.294,54.155,30.334,145,179,False,122.783,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,239
2025-04-11 11:40:08.185000+00:00,30,30.91,42.577,23.98,233,265,False,97.467,5,1257,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10007,323
2025-04-11 11:40:16.116000+00:00,81,47.599,64.822,37.272,150,164,False,149.693,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10007,217
2025-04-11 11:40:29.238000+00:00,22,30.311,57.302,40.508,235,122,False,128.121,5,1257,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,323
2025-04-11 11:40:30.230000+00:00,50,48.509,64.325,28.231,144,154,False,141.065,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10007,207
2025-04-11 11:41:02.072000+00:00,5,30.732,42.478,24.098,237,268,False,97.308,6,1257,"[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",10007,320
2025-04-11 11:41:04.663000+00:00,44,65.264,73.421,29.82,65,135,False,168.505,6,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10007,125
2025-04-11 11:41:21.881000+00:00,31,52.473,70.616,36.14,125,93,False,159.229,6,1257,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,132
2025-04-11 11:41:37.861000+00:00,6,,64.624,31.699,131,167,True,351.333,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10007,118
2025-04-11 11:41:38.768000+00:00,38,30.851,43.179,24.55,239,256,False,98.58,7,1257,"[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",10007,322
2025-04-11 11:41:41.289000+00:00,72,31.675,42.76,24.044,228,270,False,98.479,6,1257,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10007,309
