date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-04-12 12:55:43.276000+00:00,6,30.027,41.09,23.728,235,271,False,94.845,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10009,316
2025-04-12 12:55:47.343000+00:00,22,41.692,59.832,34.118,164,167,False,135.642,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,207
2025-04-12 12:55:53.210000+00:00,30,29.964,41.069,23.871,235,269,False,94.904,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10009,319
2025-04-12 12:55:59.442000+00:00,81,63.996,68.815,30.627,117,126,True,163.438,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,100
2025-04-12 12:56:03.510000+00:00,44,,64.415,27.28,132,167,True,810.307,6,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,135
2025-04-12 12:56:14.691000+00:00,12,30.135,41.271,23.626,238,268,False,95.032,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",10009,316
2025-04-12 12:56:25.868000+00:00,87,31.882,44.193,24.716,,239,False,100.791,10,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,295
2025-04-12 12:56:44.964000+00:00,4,36.68,41.649,23.622,222,243,False,101.951,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2049]",10009,178
2025-04-12 12:56:46.483000+00:00,5,,56.577,30.607,148,184,True,550.717,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",10009,119
2025-04-12 12:56:53.076000+00:00,27,35.869,45.893,28.131,174,232,False,109.893,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,279
2025-04-12 12:56:56.824000+00:00,7,30.167,40.977,23.662,237,269,False,94.806,8,1257,"[2049, 2049, 2051, 2051, 2049, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2048]",10009,319
2025-04-12 12:57:17.945000+00:00,6,44.574,59.835,34.123,158,179,False,138.532,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,211
2025-04-12 12:57:27.953000+00:00,30,44.683,58.198,35.676,154,168,False,138.557,3,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,168
2025-04-12 12:57:28.977000+00:00,14,29.729,40.836,23.709,237,268,False,94.274,5,1257,"[2051, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",10009,319
2025-04-12 12:57:37.022000+00:00,55,68.372,48.759,32.147,191,206,True,149.278,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10009,96
2025-04-12 12:57:37.847000+00:00,18,29.987,41.473,23.858,238,269,False,95.318,5,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",10009,318
2025-04-12 12:57:48.583000+00:00,23,70.566,64.307,36.405,140,111,True,171.278,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",10009,110
2025-04-12 12:57:49.652000+00:00,12,48.33,76.345,46.58,61,106,False,171.255,3,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,186
2025-04-12 12:57:55.373000+00:00,16,94.099,62.399,25.891,157,204,True,182.389,7,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]",10009,180
2025-04-12 12:58:04.447000+00:00,10,30.065,40.946,23.561,238,268,False,94.572,8,1257,"[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048, 2048]",10009,315
2025-04-12 12:58:06.636000+00:00,87,31.864,44.414,24.73,227,237,False,101.008,11,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",10009,296
2025-04-12 12:58:18.589000+00:00,44,29.894,40.875,23.529,239,274,False,94.298,7,1257,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2051]","[2049, 2048, 2048, 2049, 2049, 2048, 2049]",10009,316
2025-04-12 12:58:20.254000+00:00,22,60.145,55.885,31.827,137,164,True,147.857,7,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,109
2025-04-12 12:58:25.895000+00:00,81,29.928,40.523,23.362,238,267,False,93.813,5,1257,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2049, 2048, 2049, 2051, 2048, 2048]",10009,310
2025-04-12 12:58:25.981000+00:00,63,,55.676,29.788,175,177,True,,1,1257,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10009,117
2025-04-12 12:58:26.974000+00:00,4,30.589,41.787,23.657,237,242,False,96.033,7,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",10009,299
2025-04-12 12:58:31.477000+00:00,7,43.303,51.246,29.576,130,245,False,124.125,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,244
2025-04-12 12:58:55.433000+00:00,5,30.217,41.483,23.886,237,264,False,95.586,5,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048]",10009,314
2025-04-12 12:59:03.281000+00:00,14,36.542,45.225,24.391,218,209,False,106.158,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,151
2025-04-12 12:59:04.235000+00:00,1,,59.694,38.315,148,155,True,639.415,3,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,164
2025-04-12 12:59:08.255000+00:00,27,71.092,,,75,,True,,7,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",10009,209
2025-04-12 12:59:13.056000+00:00,18,50.4,96.305,35.315,99,123,False,182.02,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,139
2025-04-12 12:59:39.025000+00:00,10,42.132,70.585,37.353,192,149,False,150.07,9,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,214
2025-04-12 12:59:39.899000+00:00,55,30.249,41.886,38.195,237,162,False,110.33,5,1257,"[2049, 2051, 2051, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,321
2025-04-12 12:59:47.993000+00:00,87,31.882,50.184,34.057,225,172,False,116.123,12,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,293
2025-04-12 12:59:52.792000+00:00,44,46.541,87.767,40.529,126,102,False,174.837,8,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,170
2025-04-12 12:59:59.697000+00:00,81,36.145,65.375,40.954,210,135,False,142.474,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,291
2025-04-12 12:59:59.828000+00:00,31,,85.79,53.67,219,94,True,996.474,7,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,176
2025-04-12 13:00:03.032000+00:00,4,30.855,66.283,37.679,238,129,False,134.817,8,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,296
2025-04-12 13:00:11.868000+00:00,23,30.316,73.305,52.378,235,89,False,155.999,5,1257,"[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,313
2025-04-12 13:00:20.949000+00:00,16,30.228,,43.171,170,84,False,174.144,8,1257,"[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,318
2025-04-12 13:00:31.030000+00:00,5,47.807,89.108,35.18,119,90,False,172.095,6,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,197
2025-04-12 13:00:32.036000+00:00,63,43.026,91.834,38.903,101,108,False,173.763,2,1257,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",10009,318
2025-04-12 13:00:49.313000+00:00,14,47.501,72.36,29.637,140,102,False,149.498,7,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,131
2025-04-12 13:01:12.072000+00:00,12,89.935,66.992,28.93,128,141,True,185.857,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",10009,68
2025-04-12 13:01:23.066000+00:00,1,48.925,77.46,27.816,118,183,False,154.201,4,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10009,180
2025-04-12 13:02:15.219000+00:00,18,47.269,61.27,32.624,134,120,False,141.163,7,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,155
2025-04-12 13:02:17.765000+00:00,4,45.829,43.316,24.424,202,267,False,113.569,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,172
2025-04-12 13:02:22.023000+00:00,81,53.413,46.581,30.132,195,221,False,130.126,7,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,113
2025-04-12 13:02:47.681000+00:00,44,39.529,62.232,33.04,202,129,False,134.801,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,212
2025-04-12 13:03:05.026000+00:00,23,57.871,49.526,33.055,170,244,True,140.452,6,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10009,106
2025-04-12 13:03:06.097000+00:00,31,32.041,43.244,24.588,230,254,False,99.873,8,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,290
2025-04-12 13:03:15.058000+00:00,16,30.006,40.793,23.459,238,272,False,94.258,9,1257,"[2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2049, 2051, 2049, 2049, 2051, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048]",10009,
2025-04-12 13:03:15.948000+00:00,6,,63.451,28.567,166,100,True,358.616,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",10009,80
2025-04-12 13:03:18.874000+00:00,14,31.095,41.824,23.955,238,254,False,96.874,8,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",10009,292
2025-04-12 13:03:25.262000+00:00,63,43.486,76.212,25.406,146,178,False,145.104,3,1257,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2048]",10009,
2025-04-12 13:03:34.785000+00:00,30,,61.297,32.401,162,171,True,369.099,4,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,113
2025-04-12 13:03:48.184000+00:00,12,30.159,41.08,23.908,237,269,False,95.147,5,1257,"[2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]",10009,314
2025-04-12 13:03:57.102000+00:00,1,29.879,40.25,23.429,234,270,False,93.558,5,1257,"[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2051, 2049, 2051, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",10009,313
2025-04-12 13:04:11.317000+00:00,4,33.531,44.354,30.584,216,197,False,108.469,10,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,239
2025-04-12 13:04:36.406000+00:00,18,30.255,41.212,23.81,239,264,False,95.277,8,1257,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",10009,312
2025-04-12 13:04:45.961000+00:00,31,31.716,43.455,24.584,225,250,False,99.755,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,285
2025-04-12 13:04:49.173000+00:00,16,49.575,55.959,26.127,90,185,False,131.661,10,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,249
2025-04-12 13:04:55.782000+00:00,14,32.182,43.461,30.029,223,242,False,105.672,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,291
2025-04-12 13:05:02.439000+00:00,44,30.688,41.887,23.968,239,237,False,96.543,10,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",10009,297
2025-04-12 13:05:08.355000+00:00,23,30.059,41.454,23.597,237,265,False,95.11,7,1257,"[2049, 2049, 2049, 2051, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2051, 2049, 2049, 2049, 2048, 2048]",10009,316
2025-04-12 13:05:22.048000+00:00,12,47.355,61.986,29.345,150,192,False,138.686,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,208
2025-04-12 13:05:31.309000+00:00,1,33.799,45.052,28.349,125,252,False,107.2,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,259
2025-04-12 13:05:35.163000+00:00,6,30.032,41.121,23.528,238,272,False,94.681,5,1257,"[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2048]",10009,318
2025-04-12 13:05:50.847000+00:00,63,30.023,41.225,23.639,238,271,False,94.887,4,1257,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",10009,316
2025-04-12 13:05:55.769000+00:00,30,30.065,40.984,23.598,237,272,False,94.647,5,1257,"[2049, 2049, 2049, 2049, 2048, 2048, 2051, 2051, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",10009,319
2025-04-12 13:06:11.548000+00:00,18,38.042,54.865,31.598,156,157,False,124.505,9,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,207
2025-04-12 13:06:25.731000+00:00,31,31.483,43.177,24.677,226,255,False,99.337,10,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,302
2025-04-12 13:06:39.074000+00:00,44,31.203,42.363,23.818,227,249,False,97.384,11,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",10009,
2025-04-12 13:06:43.434000+00:00,23,37.012,44.619,27.322,204,216,False,108.953,8,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,253
2025-04-12 13:07:00.906000+00:00,16,30.659,41.631,23.872,237,250,False,96.162,11,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10009,296
2025-04-12 13:07:09.726000+00:00,6,31.62,50.557,27.787,219,181,False,109.964,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,297
2025-04-12 13:07:25.227000+00:00,63,52.109,63.867,35.462,129,149,False,151.438,5,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,141
2025-04-12 13:07:30.326000+00:00,30,48.043,51.659,29.433,143,198,False,129.135,6,1257,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,237
2025-04-12 13:08:05.040000+00:00,31,33.746,46.471,28.951,202,242,False,109.168,11,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,253
2025-04-12 13:08:10.701000+00:00,55,,56.817,28.396,188,208,True,518.865,6,1257,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",10009,189
2025-04-12 13:08:16.402000+00:00,44,31.143,42.736,28.566,235,252,False,102.445,12,1257,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",10009,294
