brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2025-04-12 12:18:11.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:11.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:11.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:12.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:12.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:12.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:12.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:13.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:13.547000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:13.707000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:13.867000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:14.027000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:14.227000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:14.427000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:14.667000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:14.947000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:15.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:15.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:15.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:15.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:16.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:16.388000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:16.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:16.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:17.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:17.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:17.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:18.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:18.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:18.428000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:18.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:19.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:19.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:19.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:20.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:20.387000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:20.747000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:20.907000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:21.107000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:21.347000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:21.507000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:21.828000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:22.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:22.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:22.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:22.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:22.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:23.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:23.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:23.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:23.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:24.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:24.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:24.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:25.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:25.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:25.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:26.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:26.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:26.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:27.067000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:27.347000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:27.707000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:27.947000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:28.147000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:28.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:28.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:29.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:29.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:29.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:29.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:30.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:30.348000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:30.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:30.828000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:31.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:31.348000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:31.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:31.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:32.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:32.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:32.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:32.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:33.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:33.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:33.747000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:34.027000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:34.707000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:35.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:35.348000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:35.588000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:35.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:36.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:36.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:36.588000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:36.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:37.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:37.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:37.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:37.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:37.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:38.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:38.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:38.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:39.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:39.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:39.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:39.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:40.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:40.428000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:40.587000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:40.787000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:41.107000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:41.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:41.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:41.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:42.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:42.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:42.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:42.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:43.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:43.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:43.588000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:43.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:44.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:44.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:44.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:44.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:45.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:45.428000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:45.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:45.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.388000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.828000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:46.988000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:47.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:47.347000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:47.627000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:47.827000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:48.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:48.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:48.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:48.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:48.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:49.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:49.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:49.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:50.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:50.348000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:50.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:50.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:51.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:51.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:51.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:51.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:52.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:52.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:52.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:52.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:53.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:53.268000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:53.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:53.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:53.987000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:54.227000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:54.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:54.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:55.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:55.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:55.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:55.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:56.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:56.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:56.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:57.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:57.388000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:57.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:58.028000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:58.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:58.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:58.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:59.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:59.468000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:59.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:18:59.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:00.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:00.348000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:00.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:00.787000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:01.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:01.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:02.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:02.388000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:02.668000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:02.828000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:03.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:03.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:03.908000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:04.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:04.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:04.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:04.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:05.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:05.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:05.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:06.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:06.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:06.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:07.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:07.387000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:07.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:07.988000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:08.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:08.628000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:08.868000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:09.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:09.548000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:09.788000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:10.068000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:10.228000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:10.508000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:10.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:11.108000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:11.308000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:11.708000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:11.948000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:12.188000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:12.388000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:12.748000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:13.148000+00:00,16,0,1257,0,0,10009,0,0
0,2025-04-12 12:19:13.308000+00:00,16,0,1257,0,0,10009,0,0
