date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_duration,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
2025-04-11 11:34:07.893000+00:00,23,-0.7723499213823153,-0.8733369013068367,-0.7885827674982522,0.762963116942255,0.9212467731916042,-0.9319497224836806,2,10.0,11.0,6.0,0.8720652360074824
2025-04-11 11:34:15.651000+00:00,5,0.5504672137195644,1.3412463668791168,-0.14298131336093467,-1.1761354447879377,-1.2427117457888703,0.8063185777577585,3,10.0,11.0,7.0,-1.2316728626045397
2025-04-11 11:34:15.943000+00:00,81,-0.7984776473250729,-0.8140396750680973,-0.7288363171372986,0.762963116942255,0.9736006083282286,-0.899884032270781,2,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:34:26.905000+00:00,31,1.0966354505229805,1.5422664242942623,1.3584668053071023,-1.5057822002820707,-1.539383478229742,1.524942986404931,3,10.0,11.0,7.0,-2.6111732551370133
2025-04-11 11:34:29.318000+00:00,6,-0.7455039074411315,-0.7805773399292234,-0.7182178721679349,0.7435721313249531,0.9037954948127294,-0.8595954074482499,2,10.0,11.0,7.0,0.9065527458207943
2025-04-11 11:34:37.076000+00:00,30,0.8141686951418284,1.638552653345826,1.548890918424359,-1.8354289557762034,-2.028019272838236,1.501400611974618,3,10.0,11.0,7.0,-0.748847725218174
2025-04-11 11:34:44.697000+00:00,7,0.71271051536411,1.6444577713115098,0.7336775033097377,-1.4670002290474669,-1.7487988187762395,1.24547585261733,3,10.0,11.0,7.0,-1.4558416763910667
2025-04-11 11:34:45.789000+00:00,44,1.9922507985608036,1.4905146265672296,-0.07134220463429373,-1.7384740276896937,-1.6440911485029908,1.4965945132073444,3,10.0,11.0,7.0,-2.3697606864438305
2025-04-11 11:34:55.248000+00:00,72,1.407205223842562,1.63953683967344,0.3338576553966275,-1.971165855097317,-1.6440911485029908,1.4276194863676532,3,10.0,11.0,7.0,-0.6281414408715825
2025-04-11 11:34:59.551000+00:00,38,-0.5018247039750011,-0.6803543655672044,-0.7318094817287201,0.762963116942255,0.7292827110239815,-0.7154124444300594,3,10.0,11.0,7.0,0.49270262806105225
2025-04-11 11:35:11.303000+00:00,22,1.4512003637461746,2.1083375937268767,1.7432792509968449,-1.7578650133069957,-1.5044809214719923,2.0344270033824903,3,10.0,11.0,7.0,-2.1628356275639593
2025-04-11 11:35:17.608000+00:00,12,2.3629771917485902,2.3076353250686985,2.846040155881837,-1.719083042072392,-1.8360552106706134,2.799422755604524,3,10.0,11.0,7.0,-3.352654716123218
2025-04-11 11:35:25.073000+00:00,18,1.2932667900921866,1.4180949159603047,1.2992866720111818,-1.660910085220486,-1.4346758079564932,1.5346302792327162,3,10.0,11.0,7.0,-1.197185352791228
2025-04-11 11:35:34.747000+00:00,34,1.2121002462700123,1.1807419799507437,1.4179300971355397,-1.7578650133069957,-2.0978243863537354,1.4234892452395276,3,10.0,11.0,7.0,-1.3178916371378193
2025-04-11 11:35:38.496000+00:00,4,0.7433275412970322,2.552533689589965,1.910767522980276,-1.7966469845415995,-1.8884090458072378,1.9861782774766639,3,10.0,11.0,7.0,-1.1109665782579483
2025-04-11 11:35:43.727000+00:00,23,0.8836630589895754,1.4986341637700449,0.6982826867451918,-1.4670002290474669,-1.1554553538944965,1.2408199444365344,3,10.0,11.0,7.0,-1.61103547055097
2025-04-11 11:35:52.558000+00:00,81,0.767390189244314,1.9284775423554303,2.0761321059698346,-0.9822255886149185,-2.045470551217111,1.754396654895599,3,10.0,11.0,7.0,-2.1455918726573033
2025-04-11 11:36:00.661000+00:00,27,-0.7257509874844074,-0.7109461572505379,-0.7721595726123024,0.8793090306460667,0.9037954948127294,-0.8337626265741573,3,10.0,11.0,6.0,0.9065527458207943
2025-04-11 11:36:07.043000+00:00,6,-0.07650842290681369,0.2402699283883296,0.5523144632330046,-0.40049602009586066,-0.4399529403606299,0.22448024574476905,3,10.0,11.0,7.0,-0.09358503876524903
2025-04-11 11:36:21.288000+00:00,50,-0.7327542954690639,-0.7800852467654164,-0.7790969566589538,0.8211360737941609,0.938698051570479,-0.8701838437948981,4,10.0,11.0,7.0,0.7513589516608911
2025-04-11 11:36:37.831000+00:00,5,-0.7323053654700475,-0.7563007438480798,-0.7745664201386919,0.8405270594114628,0.9212467731916042,-0.8579057633503804,4,10.0,11.0,6.0,0.9065527458207943
2025-04-11 11:36:41.384000+00:00,38,-0.6814864895813852,-0.7025805734658191,-0.7492237314784768,0.801745088176859,0.7467339894028563,-0.8053390580833322,4,10.0,11.0,7.0,0.5616776476876759
2025-04-11 11:37:01.992000+00:00,10,0.9502842708436168,1.7787171895035105,0.7091842902470726,-1.660910085220486,-1.4172245295776185,1.3997966802227362,4,10.0,11.0,7.0,-0.8178227448447977
2025-04-11 11:37:08.254000+00:00,31,1.3076325500607133,1.577205038924557,0.4316889283810327,-1.370045300960957,-1.364870694440994,1.383388358650094,4,10.0,11.0,7.0,-2.1628356275639593
2025-04-11 11:37:18.610000+00:00,7,-0.7196455394977838,-0.8040337807373555,-0.744551615691957,0.801745088176859,0.938698051570479,-0.8665041744262048,4,10.0,11.0,6.0,0.8720652360074824
2025-04-11 11:37:26.341000+00:00,44,-0.7641793954002157,0.6229543787755473,0.32663711281746033,0.8211360737941609,-1.8535064890494883,0.05224919070194618,4,10.0,11.0,7.0,0.8893089909141384
2025-04-11 11:37:33.974000+00:00,72,-0.6913629495597471,-0.7145548404517887,-0.7010867809506944,0.8793090306460667,0.9910518867071034,-0.8021850557673091,4,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:37:39.186000+00:00,27,0.32681028820956776,1.188041361880547,0.4239020687368326,-1.0597895310841263,-1.9756654377016118,0.792989163207899,4,10.0,11.0,7.0,-0.8178227448447977
2025-04-11 11:37:58.782000+00:00,50,0.2588422863584764,1.5315223902178101,1.3130198608382257,-0.2453681351574452,-2.045470551217111,1.15761435952812,5,10.0,11.0,7.0,0.3892400986211167
2025-04-11 11:38:06.227000+00:00,22,1.179238570342008,0.8934415878147769,-0.25327156177605964,-1.408827272195561,-1.2427117457888703,0.8350049797749186,4,10.0,11.0,7.0,-2.231810647190583
2025-04-11 11:38:06.696000+00:00,18,-0.7555599394190998,-0.7946840106250229,-0.7591342801165497,0.8987000162633686,0.7816365461606058,-0.8811102089611208,4,10.0,11.0,6.0,0.9582840105407621
2025-04-11 11:38:13.408000+00:00,34,-0.6748423255959416,-0.720788020526677,-0.7190673477654835,0.6660081888557454,0.8165391029183554,-0.8028984610530758,4,10.0,11.0,7.0,0.8720652360074824
2025-04-11 11:38:15.514000+00:00,5,1.0267819426760207,2.6578416266446565,0.26377591859882693,-1.951774869480015,-2.062921829595986,1.7161356029905113,5,10.0,11.0,7.0,-1.9214230588707764
2025-04-11 11:38:17.440000+00:00,23,-0.7914743393404159,-0.8571798424285076,-0.7993427917338737,0.8211360737941609,0.9561493299493538,-0.935404105972658,4,10.0,11.0,6.0,0.9410402556341061
2025-04-11 11:38:32.019000+00:00,4,-0.7940781333347113,-0.8761254292350761,-0.8337465534346126,0.8599180450287647,0.9736006083282286,-0.9542905722221762,4,10.0,11.0,7.0,0.8720652360074824
2025-04-11 11:38:40.080000+00:00,81,-0.775672003375037,-0.8293765786734142,-0.8037317489878777,0.8599180450287647,0.9736006083282286,-0.9172310450089066,4,10.0,11.0,6.0,0.8893089909141384
2025-04-11 11:38:56.029000+00:00,7,0.731834933322211,1.2000976443938183,1.2099501550022678,-1.2343084016398436,-0.858783621453625,1.1763506351911608,5,10.0,11.0,7.0,-0.955772784098045
2025-04-11 11:39:13.201000+00:00,72,0.7549997212714601,1.1815621352237557,0.6269267365510676,-0.7301427755899934,-1.5219321998508673,1.0229309511046172,5,10.0,11.0,7.0,-0.5419226663383029
2025-04-11 11:39:39.945000+00:00,10,0.6020941636064561,0.6666686548270663,-0.5083973995733064,-0.7689247468245973,-0.30034271332963147,0.4221686051954905,5,10.0,11.0,7.0,-1.7144979999909054
2025-04-11 11:39:43.759000+00:00,18,1.3911335298777736,1.9426662285785314,-0.11806336249949458,-2.20385768250494,-1.4870296430931176,1.4398224715189318,5,10.0,11.0,7.0,-1.5593042058310023
2025-04-11 11:39:52.672000+00:00,34,0.35374608815055464,0.3044880862651383,0.49653223232728055,-0.2453681351574452,-0.5795631673916282,0.4190146028794685,5,10.0,11.0,7.0,-0.9212852742847332
2025-04-11 11:39:53.168000+00:00,23,0.6113421215861952,1.0244203849147313,1.1022083333797899,-2.0875117688011287,-1.015845126863498,1.0169608752921455,5,10.0,11.0,7.0,-1.3351353920444753
2025-04-11 11:39:59.902000+00:00,38,-0.6783439795882701,-0.719721818671762,-0.7394547621066623,0.762963116942255,0.764185267781731,-0.8092815609783605,6,10.0,11.0,6.0,0.54443389278102
2025-04-11 11:40:00.971000+00:00,27,-0.6827434935786312,1.0300794562985116,0.8184834837983902,-0.32293207762665294,-1.2252604674099956,0.4031319483594959,5,10.0,11.0,7.0,0.9927715203540739
2025-04-11 11:40:07.199000+00:00,4,-0.059179724944778814,0.16932649727282506,0.10095976240191552,-0.9434436173803147,-0.5446606106338786,0.07954632979419227,5,10.0,11.0,7.0,-0.4901914016183352
2025-04-11 11:40:08.185000+00:00,30,-0.7221595474922757,-0.780249277820019,-0.7986348954025829,0.762963116942255,0.9561493299493538,-0.8710098920205234,5,10.0,11.0,7.0,0.9582840105407621
2025-04-11 11:40:16.116000+00:00,81,0.7762790032248396,1.0441861269943111,1.0832367117011932,-0.846488689293805,-0.8064297863170006,1.0899535003201049,5,10.0,11.0,7.0,-0.8695540095647654
2025-04-11 11:40:29.238000+00:00,22,-0.7759413613744468,0.42742936168957907,1.5413872173126757,0.801745088176859,-1.539383478229742,0.2799756674481249,5,10.0,11.0,7.0,0.9582840105407621
2025-04-11 11:40:30.230000+00:00,50,0.8579842630458342,1.003424409925634,-0.1967814345390443,-0.9628346029976166,-0.9809425701057485,0.7659924052886079,6,10.0,11.0,7.0,-1.0419915586313246
2025-04-11 11:41:02.072000+00:00,5,-0.7381414554572615,-0.7883688150228336,-0.7819285419841174,0.8405270594114628,1.0085031650859781,-0.876979967832995,6,10.0,11.0,7.0,0.9065527458207943
2025-04-11 11:41:04.663000+00:00,44,2.3623486897499664,1.749437646256996,0.028188019545209247,-2.494722466764469,-1.3125168593043697,1.7962998285227598,6,10.0,11.0,7.0,-2.45597946097711
2025-04-11 11:41:21.881000+00:00,31,1.2138959662660778,1.5193840921772386,0.9229689822969296,-1.3312633297263532,-2.045470551217111,1.4480078584819445,6,10.0,11.0,7.0,-2.3352731766305186
2025-04-11 11:41:38.768000+00:00,38,-0.72745692148067,-0.7308759303847197,-0.7179347136354182,0.8793090306460667,0.7990878245394806,-0.8292193613332198,7,10.0,11.0,6.0,0.9410402556341061
2025-04-11 11:41:41.289000+00:00,72,-0.6534732576427584,-0.7652404363239065,-0.7895738223620591,0.6660081888557454,1.0434057218437278,-0.8330116736417711,6,10.0,11.0,7.0,0.7168714418475792
2025-04-11 11:41:45.539000+00:00,30,0.8447857210747507,1.7195019787920716,1.2804566295988429,-1.4670002290474669,-1.2950655809254947,1.4800735486948435,6,10.0,11.0,7.0,0.23404630446121344
2025-04-11 11:41:51.792000+00:00,10,-0.7666934033947077,-0.84815813442538,-0.7936796210835464,0.8211360737941609,0.9212467731916042,-0.9194088085128275,6,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:42:12.436000+00:00,27,-0.728713925477916,-0.792141529278687,-0.7899985601608337,0.8599180450287647,1.0259544434648529,-0.8769048725397566,6,10.0,11.0,6.0,0.9065527458207943
2025-04-11 11:42:22.880000+00:00,18,-0.7455936934409345,-0.7996049422630928,-0.7572937496551936,0.8987000162633686,0.8688929380549798,-0.878707159577484,6,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:42:37.327000+00:00,22,1.4707737117032924,1.4546738411366222,0.3751988011440173,-1.4670002290474669,-1.3997732511987435,1.3805347375070247,6,10.0,11.0,7.0,-1.9386668137774323
2025-04-11 11:42:39.339000+00:00,5,1.2622906201600514,2.0052440759093177,0.595071401642976,-1.8936019126281092,-1.783701375533989,1.603717949012266,7,10.0,11.0,7.0,-1.404110411671099
2025-04-11 11:42:51.331000+00:00,50,-0.6810375595823689,-0.7942739329885175,-0.7815038041853428,0.8405270594114628,0.9561493299493538,-0.8556904521998406,7,10.0,11.0,7.0,0.4582151182477404
2025-04-11 11:43:17.358000+00:00,38,0.527841141769135,0.3039139775740304,1.2427965447741665,-0.4780599625650684,-0.5272093322550038,0.6894703014784325,8,10.0,11.0,7.0,-1.3178916371378193
2025-04-11 11:43:19.688000+00:00,72,1.088105780541668,2.195520099248011,-0.2511478727821868,-0.7883157324418992,-1.4346758079564932,1.3935637708839292,7,10.0,11.0,7.0,-0.7660914801248299
2025-04-11 11:43:27.945000+00:00,10,0.9308904948861059,2.000651206380452,2.1239858979651007,-1.5639551571339765,-1.4346758079564932,1.8685039529717131,7,10.0,11.0,7.0,-0.42121638199171146
2025-04-11 11:43:49.613000+00:00,27,-0.12310735680472133,1.5685113930306345,1.495940272843798,-0.7883157324418992,-1.5568347566086167,1.0633322188670067,7,10.0,11.0,7.0,0.6651401771276114
2025-04-11 11:43:53.369000+00:00,44,-0.7643589673998222,-0.846189761770152,-0.33142331675057696,0.8405270594114628,1.0434057218437278,-0.7949383599697804,7,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:44:00.240000+00:00,18,0.975603922788145,0.9163239199318005,0.7029548025317119,-1.4863912146647686,-1.2601630241677453,1.0139195159159808,7,10.0,11.0,7.0,-2.1628356275639593
2025-04-11 11:44:01.147000+00:00,31,-0.7480179154356235,-0.8037057186281511,-0.8079791269756229,0.7823541025595571,0.8863442164338546,-0.8950403858568885,7,10.0,11.0,7.0,0.6996276869409233
2025-04-11 11:44:05.094000+00:00,6,-0.7483770594348368,-0.7907472653145675,-0.7516305790048659,0.762963116942255,0.9736006083282286,-0.8743140849230233,5,10.0,11.0,6.0,0.9582840105407621
2025-04-11 11:44:11.191000+00:00,7,-0.7603185974086744,-0.8273261904908853,-0.8058554379817505,0.8211360737941609,0.9736006083282286,-0.9104349209708097,7,10.0,11.0,7.0,0.9237965007274502
2025-04-11 11:44:29.141000+00:00,50,-0.6061560357464246,-0.6648534309072849,-0.12287705755227267,0.5690532607692358,0.7292827110239815,-0.5904538764809615,8,10.0,11.0,7.0,0.320265078994493
2025-04-11 11:45:07.777000+00:00,23,-0.791115195341203,-0.8849831061836018,-0.8105275537682702,0.8599180450287647,0.9212467731916042,-0.9509488316730568,7,10.0,11.0,6.0,0.8548214811008266
2025-04-11 11:45:12.514000+00:00,46,-0.15848304072721764,-0.6435293938089832,-0.7141120734464471,0.5690532607692358,0.7118314326451066,-0.5502778945982884,4,10.0,11.0,6.0,0.5099463829677081
2025-04-11 11:45:14.720000+00:00,22,-0.7850995333543824,-0.8425810785689012,-0.7537542679987387,0.8405270594114628,0.9910518867071034,-0.9139643997530261,7,10.0,11.0,7.0,0.9927715203540739
2025-04-11 11:45:22.721000+00:00,5,-0.756547585416936,-0.7860723802584012,-0.33694490813464634,0.8599180450287647,0.9736006083282286,-0.7656136479600909,8,10.0,11.0,7.0,0.9582840105407621
2025-04-11 11:45:31.467000+00:00,81,-0.7791736573673654,-0.8694001559963808,-0.8041564867866523,0.8599180450287647,0.9561493299493538,-0.9371312977171464,7,10.0,11.0,6.0,0.8720652360074824
2025-04-11 11:45:32.774000+00:00,44,0.6789509794380729,0.16981859043663206,0.33201712493527136,-0.7495337612072954,-0.3177939917085063,0.449728577814072,8,10.0,11.0,7.0,-0.3694851172717437
2025-04-11 11:45:37.858000+00:00,31,-0.24755075253208225,0.5399546651467722,0.13054982904987583,-0.555623905034276,0.170841802899988,0.17829664040300477,8,10.0,11.0,7.0,0.5271901378743641
2025-04-11 11:45:42.329000+00:00,6,0.7787032252195284,0.9808701399178142,0.5988940418319472,-1.2924813584917494,-0.858783621453625,0.9335300045040151,6,10.0,11.0,7.0,-0.7833352350314858
2025-04-11 11:45:47.573000+00:00,7,0.8351786190957986,1.4659099683768815,1.7414387205354886,-1.641519099603184,-1.2950655809254947,1.4822137645521443,8,10.0,11.0,7.0,-1.0764790684446364
2025-04-11 11:45:57.527000+00:00,72,-0.745414121441328,-0.8018193615002241,-0.7911311942908991,0.8599180450287647,1.0434057218437278,-0.8886197382849844,8,10.0,11.0,6.0,0.9237965007274502
2025-04-11 11:46:18.715000+00:00,27,0.30822458625028654,0.5105110908456552,0.021250635498558323,-0.9628346029976166,-0.7366246728015013,0.3682501846501472,8,10.0,11.0,7.0,-1.404110411671099
2025-04-11 11:46:43.026000+00:00,23,0.6986141133949937,1.4230978631256748,0.5351833720157652,-1.5833461427512783,-1.1205527971367468,1.0855979733122634,8,10.0,11.0,7.0,-1.0937228233512923
2025-04-11 11:46:50.939000+00:00,22,0.8271876651133052,1.6305971471976126,0.8102718863554155,-1.6027371283685803,-0.9460400133479989,1.3073168265993504,8,10.0,11.0,7.0,-1.0764790684446364
2025-04-11 11:46:58.456000+00:00,46,-0.13486932277895242,-0.6166283008542021,0.23192058369073543,0.239406505275103,0.8339903812972302,-0.27719386073597113,5,10.0,11.0,7.0,0.54443389278102
2025-04-11 11:47:07.100000+00:00,81,-0.4115897741726939,-0.10386722416734297,0.4207873248791528,-0.12902222145363365,-0.0036709808887599627,-0.10807926036255183,8,10.0,11.0,7.0,0.13058377502127794
2025-04-11 11:47:21.828000+00:00,30,-0.7455936934409345,-0.8098568831757379,-0.7856096029068301,0.801745088176859,1.0259544434648529,-0.8909101447287633,8,10.0,11.0,7.0,0.8893089909141384
2025-04-11 11:47:34.287000+00:00,72,-0.026856765015593635,0.41750548288613837,0.43947578802523274,-0.41988700571316256,-0.5272093322550038,0.2964590843140063,9,10.0,11.0,7.0,-1.2489166175111956
2025-04-11 11:48:29.145000+00:00,27,-0.7644487533996256,-0.867267752286551,-0.7844769687767649,0.8599180450287647,1.0783082786014773,-0.9247781219793902,9,10.0,11.0,7.0,0.9237965007274502
2025-04-11 11:48:37.729000+00:00,37,-0.7372435954592285,-0.7867285044768108,-0.7378973901778223,0.801745088176859,0.9910518867071034,-0.864176220335807,6,10.0,11.0,6.0,0.8893089909141384
2025-04-11 11:48:55.848000+00:00,10,-0.7867156813508418,-0.8817845006188564,-0.7824948590491498,0.8599180450287647,0.9736006083282286,-0.940210204739931,9,10.0,11.0,7.0,0.9065527458207943
2025-04-11 11:48:58.664000+00:00,30,0.6248998075564917,1.1083222693438188,0.9868212313793704,-1.117962487936032,-1.190357910652246,1.030440480428482,9,10.0,11.0,7.0,0.09609626520796609
2025-04-11 11:49:12.726000+00:00,23,0.9820685147739815,1.177461358858698,0.10180923799946465,-1.389436286578259,-1.5917373133663664,0.9767473457628534,9,10.0,11.0,7.0,-1.2489166175111956
2025-04-11 11:49:26.393000+00:00,18,-0.7708235593856594,-0.8146137837592052,-0.7437021400944079,0.8987000162633686,0.9037954948127294,-0.8925246935333937,9,10.0,11.0,6.0,0.9410402556341061
2025-04-11 11:50:05.158000+00:00,27,-0.6048990317491783,-0.5332185095889215,0.05806124472568577,0.5884442463865377,-0.1781837646775079,-0.48167834422479006,10,10.0,11.0,7.0,0.33750883390114894
2025-04-11 11:50:15.285000+00:00,37,0.7405441753031302,1.34575722088068,1.2413807521115847,-1.389436286578259,-0.9460400133479989,1.255012954858637,7,10.0,11.0,7.0,-0.17980381329852863
2025-04-11 11:50:31.422000+00:00,10,0.2841619383030046,-0.2135219841689951,0.0055353369438998525,-0.9046616461457108,-0.03857353764650955,0.022549002226063854,10,10.0,11.0,7.0,-1.5593042058310023
2025-04-11 11:51:03.285000+00:00,18,1.119710452472426,2.077909833098146,-0.3277422558278642,-1.4282182578128628,-1.033296405242373,1.3326239404207725,10,10.0,11.0,7.0,-1.5075729411110343
2025-04-11 11:51:05.071000+00:00,6,-0.7626530334035598,-0.8422530164596967,-0.5413853686114632,0.8211360737941609,1.0434057218437278,-0.8481058275827379,8,10.0,11.0,7.0,0.9237965007274502
2025-04-11 11:51:26.829000+00:00,30,0.901889616949643,1.237332693788546,-0.0261784186979333,-1.1761354447879377,-1.3125168593043697,0.9366840068200382,10,10.0,11.0,7.0,-1.2661603724178516
2025-04-11 11:51:30.194000+00:00,7,-0.7442469034438851,0.45687293599069606,1.033259230712054,0.801745088176859,-1.190357910652246,0.17195108812433973,10,10.0,11.0,7.0,0.8548214811008266
2025-04-11 11:51:39.490000+00:00,23,-0.7937189893354983,-0.889904037821671,-0.8202965231400848,0.8405270594114628,0.938698051570479,-0.9568813598389089,10,10.0,11.0,6.0,0.8720652360074824
2025-04-11 11:51:53.270000+00:00,4,-0.7923721993384489,-0.8147778148138077,-0.8398344618837144,0.8793090306460667,0.938698051570479,-0.927106076069788,7,10.0,11.0,7.0,0.8375777261941706
2025-04-11 11:52:05.434000+00:00,22,-0.7987470053244827,-0.5395337051911108,-0.09965805788593035,0.8599180450287647,-0.2828914349507567,-0.6074629603995132,10,10.0,11.0,7.0,0.9582840105407621
2025-04-11 11:52:43.191000+00:00,6,0.3392007561824217,-0.34474682785085303,0.10747240864979188,0.3169704477443107,-0.03857353764650955,0.012523780578705459,9,10.0,11.0,7.0,-2.2835419119105507
2025-04-11 11:52:49.541000+00:00,37,1.088464924540881,1.115129558109815,-0.2337336230324306,-1.156744459170636,-0.5446606106338786,0.9037171730882754,8,10.0,11.0,7.0,-1.404110411671099
2025-04-11 11:53:14.628000+00:00,23,-0.3223424903682231,1.1486739087759905,0.5496244571740994,-0.7107517899726915,-0.2654401565718819,0.5368391179708951,11,10.0,11.0,7.0,0.113340020114622
2025-04-11 11:53:29.245000+00:00,4,0.9945487687466392,2.7446140545292854,1.1976327588378055,-1.5251731858993725,-1.7313475403973646,1.9900456850784531,8,10.0,11.0,7.0,-1.369622901857787
2025-04-11 11:53:39.506000+00:00,18,-0.7577148034143789,-0.7917314516421815,-0.7428526644968588,0.8793090306460667,0.9736006083282286,-0.8763416578404667,11,10.0,11.0,7.0,0.9410402556341061
2025-04-11 11:53:52.514000+00:00,30,-0.7521480714265748,-0.8439753425330212,-0.8137838768922084,0.8405270594114628,1.0259544434648529,-0.9167429256028558,11,10.0,11.0,6.0,0.9237965007274502
2025-04-11 11:55:02.836000+00:00,34,-0.7062674255270934,-0.7691771816343618,-0.7657885056306843,0.8405270594114628,0.938698051570479,-0.8505839722596132,7,10.0,11.0,6.0,0.8030902163808588
2025-04-11 11:55:14.232000+00:00,37,-0.7640896094004124,-0.7983747093535752,-0.7955201515449031,0.8211360737941609,0.9561493299493538,-0.8960166246689907,9,10.0,11.0,6.0,0.8548214811008266
2025-04-11 11:55:16.824000+00:00,18,-0.18012146667981063,0.0068537376892246985,0.13932774355788338,-0.6137968618861819,-0.8064297863170006,-0.03523682592107032,12,10.0,11.0,7.0,-0.8178227448447977
2025-04-11 11:55:28.701000+00:00,30,-0.04140209698372725,0.05089607584994815,0.2336195348858337,-0.03206729336712401,-0.10837865116200873,0.06794410698882235,12,10.0,11.0,7.0,-0.1625600583918727
2025-04-11 11:56:22.842000+00:00,4,-0.786536109351235,-0.8830147335283739,-0.8341712912333872,0.8987000162633686,0.9736006083282286,-0.9544032151620342,9,10.0,11.0,6.0,0.8375777261941706
2025-04-11 11:56:40.714000+00:00,34,1.1069608405003586,2.2960711357192345,1.0026781092002872,-1.7772559989242975,-1.783701375533989,1.780004149889975,8,10.0,11.0,7.0,-1.6972542450842496
2025-04-11 11:56:51.021000+00:00,37,0.5704894916756981,1.279242628239439,1.4907018399922456,-1.408827272195561,-0.7366246728015013,1.219567976449999,10,10.0,11.0,7.0,-0.8350664997514535
2025-04-11 11:57:45.073000+00:00,72,-0.7791736573673654,-0.8919544260041999,-0.8191638890100195,0.8793090306460667,1.0434057218437278,-0.9514369510791075,11,10.0,11.0,7.0,0.9065527458207943
