date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_duration,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
2025-04-12 12:32:48.514000+00:00,87,-0.7352092988957641,-0.7426404505048538,-0.934714106123413,0.8041319162277079,0.9433831765713779,-0.9180929761380159,2,10,11,6,0.8159818982977618
2025-04-12 12:34:26.196000+00:00,87,2.1012893737956126,2.4181389084195852,2.146235141084857,-1.8182549651720872,-1.4731138451099488,2.627395523106382,3,10,11,7,-1.678660381775649
2025-04-12 12:35:17.228000+00:00,31,-0.7888088315589442,-0.7986778049038235,-0.95703453961093,0.8241501366964086,1.0469473346434348,-0.9736328046084732,2,10,11,7,0.8159818982977618
2025-04-12 12:35:52.378000+00:00,44,-0.8491558231212127,-0.5064658495615563,1.0392583482529825,0.86418657763381,-0.7136433525815318,-0.3188433296891106,2,10,11,7,0.9095309838005148
2025-04-12 12:36:53.567000+00:00,31,1.2451223706704537,1.6384260201729752,1.8026755276005315,-1.4178905557980725,-1.4731138451099488,1.8001815524552878,3,10,11,7,-1.8033924957793193
2025-04-12 12:40:30.145000+00:00,87,-0.7828216497189082,-0.7411172606141809,-0.9545544914456504,0.8241501366964086,0.9951652556074063,-0.9423328165297837,5,10,11,6,0.8783479552995971
2025-04-12 12:40:53.662000+00:00,44,-0.8452594031935702,-0.8425296401774096,-1.0185980881843422,0.86418657763381,1.0814687206674538,-1.0349384203565843,4,10,11,7,0.9095309838005148
2025-04-12 12:42:01.185000+00:00,16,-0.8415530525306906,-0.8418081291765644,-1.0172851215086058,0.8842047981025107,1.0296866416314254,-1.0327027069223922,2,10,11,6,0.9251224980509736
2025-04-12 12:42:07.275000+00:00,87,0.44578607770944684,1.3534291748391583,2.384465650137895,-1.1576536897049632,-1.4213317660739202,1.4872601177537983,6,10,11,7,-0.11950895672976715
2025-04-12 12:42:28.436000+00:00,44,0.7245226544844596,0.5373200649943624,0.6112312119629565,-0.877398603143153,-0.7481647386055508,0.7262546431889549,5,10,11,7,-1.7878009815288605
2025-04-12 12:42:52.633000+00:00,31,-0.8018285761952132,-0.7966736076792538,-0.9843150694290056,0.8241501366964086,1.0987294136794632,-0.985360494377306,5,10,11,7,0.893939469550056
