date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_duration,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
2025-04-11 15:01:58.347000+00:00,16,-0.6322605172527503,-0.7797349702946855,-0.728151532052238,0.7199701131044103,0.9419869363359068,-0.8346647166021848,2,10.0,11,6,0.777996378129188
2025-04-11 15:02:20.403000+00:00,27,-0.6485780060935351,-0.7222024958505768,-0.7231623895559235,0.7199701131044103,0.9208661530099896,-0.8149625569005926,2,10.0,11,6,0.8387294182133935
2025-04-11 15:02:25.635000+00:00,5,-0.6610560857953118,-0.7427421269138008,-0.6909910224245159,0.7447888885483104,0.9842285029877412,-0.8207629494161462,2,10.0,11,6,0.879218111602864
2025-04-11 15:02:32.086000+00:00,10,-0.6835592893600543,-0.7913490025189164,-0.7383018564412919,0.7199701131044103,0.9208661530099896,-0.8657279756937459,2,10.0,11,6,0.8994624582975992
2025-04-11 15:02:46.057000+00:00,7,-0.6430321928927455,-0.7786595969405902,-0.7333127139449768,0.6951513376605102,0.8997453696840724,-0.8404651091177384,2,10.0,11,6,0.8994624582975992
2025-04-11 15:02:58.765000+00:00,55,-0.6533772675172955,-0.7234929438754915,-0.7068186468955825,0.7199701131044103,0.8786245863581552,-0.8131409460279388,2,10.0,11,6,0.7577520314344527
2025-04-11 15:03:11.766000+00:00,44,-0.6898516543378733,-0.8279116965581631,-0.7629034901300146,0.6951513376605102,1.0475908529654927,-0.8917098991931692,2,10.0,11,7,0.9197068049923345
2025-04-11 15:03:17.736000+00:00,14,-0.657643277671749,1.709539269765535,6.766056615601431,0.7199701131044103,-2.5640630957663477,2.3517641338224626,2,10.0,11,7,0.8387294182133935
2025-04-11 15:03:30.053000+00:00,18,-0.6490046071089806,-0.7782294475989515,-0.6921952981994887,0.7447888885483104,0.9208661530099896,-0.8315008661391553,2,10.0,11,6,0.8387294182133935
2025-04-11 15:03:31.695000+00:00,16,1.7122320133810647,3.215061965499208,0.4288134089034548,-2.3079204910513993,-1.8881980293369973,2.322282799962416,3,10.0,11,7,-3.2506286141231193
2025-04-11 15:03:36.523000+00:00,1,-0.6967839208388605,1.645447017861444,2.4908776144491696,0.7447888885483104,-2.458459179136762,1.114363042880376,2,10.0,11,7,0.8589737649081288
2025-04-11 15:03:54.051000+00:00,27,1.1910322227607018,2.8835243604315712,0.6662277759694555,-1.9108200839489982,-2.0994058625961696,2.0063771249417535,3,10.0,11,7,-2.0359678124390066
2025-04-11 15:03:59.216000+00:00,5,1.2782721304192768,2.6397372210581262,2.2763444871076457,-2.6305645718221005,-1.4657823628186535,2.385559809223003,3,10.0,11,7,-2.056212159133742
2025-04-11 15:04:00.265000+00:00,6,-0.6688415543271896,-0.7908113158418691,-0.7510327717767148,0.6455137867727101,1.0053492863136584,-0.8624203138460332,2,10.0,11,6,0.8994624582975992
2025-04-11 15:04:04.679000+00:00,10,1.5870246153478529,2.0112890329247275,0.3274822044093425,-2.3575580419391997,-1.2545745295594815,1.7011614295158732,3,10.0,11,7,-0.8213070107548939
2025-04-11 15:04:10.501000+00:00,4,-0.6606294847798664,-0.7831761650277906,-0.7579143476337001,0.7696076639922105,0.9419869363359068,-0.8572431039974395,2,10.0,11,6,0.7577520314344527
2025-04-11 15:04:12.149000+00:00,30,1.0508937891869023,1.9217104325285725,0.8448046694582295,-2.2582829401635993,-1.4869031461445708,1.5643968026821933,3,10.0,11,7,-0.3151983433865136
2025-04-11 15:04:19.301000+00:00,7,1.357299968530529,2.551986755363935,0.0823260645042334,-2.2334641647196993,-2.268372129203507,1.770622328317836,3,10.0,11,7,-1.5096147983758912
2025-04-11 15:04:25.958000+00:00,23,1.5448977650726243,3.4061558105219754,1.06845588481026,-2.4320143682708997,-2.690787795721851,2.510483965384436,3,10.0,11,7,-1.6513252252390376
2025-04-11 15:04:32.462000+00:00,55,1.6118741244975452,2.9865451277539186,3.392192012317849,-2.3823768173830997,-2.39509682915901,3.001024598538675,3,10.0,11,6,-3.594782507933618
2025-04-11 15:04:36.783000+00:00,31,1.8141896560725053,2.79104225197936,2.0772949054443384,-2.6305645718221005,-2.2261305625516727,2.6384281606242164,3,10.0,11,7,-3.29111730751259
2025-04-11 15:04:43.792000+00:00,44,0.15961761766769147,0.14175245682973275,0.30098813735994817,0.07468195156300822,-0.9377627796707236,0.21880161333014708,3,10.0,11,7,-2.623053866586328
2025-04-11 15:05:03.396000+00:00,18,1.3146398669859936,2.2383003479742825,2.020349865227784,-2.3327392664952997,-2.3317344791812586,2.1516266234717394,3,10.0,11,7,-1.9954791190495362
2025-04-11 15:05:14.766000+00:00,12,0.9704794977754522,1.790514883328924,2.1115307453328422,-1.9604576348367984,-1.8248356793592457,1.8227299867013662,3,10.0,11,7,-1.0439948243969812
2025-04-11 15:05:23.816000+00:00,81,1.2669672035099746,2.2773364007279486,0.6586580425267713,-1.9356388593928981,-2.500700745788596,1.768177534778223,3,10.0,11,7,-2.137189545912683
2025-04-11 15:05:32.984000+00:00,6,0.7202780022167512,2.1751759320888775,1.2250117355566803,-1.2903506978514963,-1.9093188126629146,1.6347205697922562,3,10.0,11,7,-1.8942573855758602
2025-04-11 15:05:43.217000+00:00,4,1.4012398731214006,2.2799172967777777,0.3083858314062081,-1.8860013085050982,-2.057164295944335,1.7320808772227505,3,10.0,11,7,-1.9145017322705955
2025-04-11 15:05:50.526000+00:00,1,2.3077670309427822,2.283896178187932,1.4939093121683904,-2.2831017156074993,-2.268372129203507,2.4716548915199845,3,10.0,11,7,-2.926719067007356
2025-04-11 15:06:00.963000+00:00,63,-0.6917713589073775,-0.7879078077858112,-0.7573982294444261,0.7944264394361106,0.9842285029877412,-0.8732061676972696,2,10.0,11,6,0.8184850715186583
2025-04-11 15:06:10.804000+00:00,16,-0.6507110111707618,-0.8104906482218164,-0.7510327717767148,0.6951513376605102,0.9208661530099896,-0.8630434965129938,4,10.0,11,6,0.7982407248239232
2025-04-11 15:06:25.095000+00:00,87,1.7959524626622163,2.0850596450156766,0.18640989934113902,-2.3327392664952997,-1.3601784461890676,1.788646688531458,4,10.0,11,7,-3.210139920733649
2025-04-11 15:06:26.789000+00:00,27,-0.6410058380693803,-0.7455380976344494,-0.6889265496674202,0.62069501132881,0.963107719661824,-0.8124218891045231,4,10.0,11,7,0.8184850715186583
2025-04-11 15:06:30.966000+00:00,10,-0.6290610096369101,-0.7669380273809493,-0.7279794926558132,0.7199701131044103,0.9208661530099896,-0.8274741473680268,4,10.0,11,7,0.9197068049923345
2025-04-11 15:06:39.728000+00:00,5,-0.6614826868107574,-0.7729601181638837,-0.6474650551290825,0.7447888885483104,1.0475908529654927,-0.8222969375194331,4,10.0,11,6,0.9399511516870697
2025-04-11 15:06:47.123000+00:00,7,-0.6506043609169008,-0.7744656408596177,-0.6109927030870591,0.7447888885483104,0.9419869363359068,-0.8079157990511178,4,10.0,11,7,0.879218111602864
2025-04-11 15:07:09.206000+00:00,23,0.5087905488097155,1.3076722473400535,0.8291490843835885,-0.42169355731499336,-2.5640630957663477,1.0426490990517092,4,10.0,11,7,0.7577520314344527
2025-04-11 15:07:22.613000+00:00,31,2.071430068386055,2.561127428873747,0.5647245320789189,-2.2334641647196993,-1.8670772460110803,2.230099702380514,4,10.0,11,7,-2.6635425599757983
2025-04-11 15:07:25.852000+00:00,55,-0.28138118204894513,0.9835547184156751,1.3731376558782946,-0.2479621292076928,-1.7614733293814941,0.6945776109902493,4,10.0,11,7,0.7577520314344527
2025-04-11 15:07:39.001000+00:00,18,-0.6436720944159136,-0.7479039190134593,-0.6739591221784768,0.7447888885483104,0.8997453696840724,-0.8105044039754147,4,10.0,11,7,0.7982407248239232
2025-04-11 15:07:51.583000+00:00,81,0.640610262582331,1.467150115752413,0.2748381491034036,-1.861182533061198,-1.402420012840902,1.0185367235531677,4,10.0,11,7,0.777996378129188
2025-04-11 15:08:00.674000+00:00,27,0.8782270281853944,1.01581591903854,1.3860406106101417,-0.918069066192995,-1.3390576628631503,1.2337744292956223,5,10.0,11,7,-1.5298591450706265
2025-04-11 15:08:04.537000+00:00,10,1.2228139984113802,1.7805139111358372,1.1943887229930952,-2.0597327366123985,-1.317936879537233,1.6761382485810035,5,10.0,11,7,-0.39617573016545443
2025-04-11 15:08:10.264000+00:00,4,-0.6684149533117442,0.6414784544779027,0.876115839607514,0.7696076639922105,-1.7614733293814941,0.22963540430961202,4,10.0,11,7,0.7577520314344527
2025-04-11 15:08:20.912000+00:00,7,1.1353607902450822,1.7042699403304673,1.470511954254639,-1.9604576348367984,-1.3812992295149846,1.679781470326311,5,10.0,11,7,-2.440854746333711
